absolute_residual_error,model,radial_absolute_error,radial_skill,residual_cosine,residual_l2,shell_absolute_error,shell_skill,source_snapshot,state_l2,target_snapshot
1.5224403879873194,Differential LocalNO,0.15101473847140323,-1.3155972517947627,0.6937241183114589,0.9378067104647912,1.0816209876494165,-2.3149280283941835,190,0.28635472991099986,191
1.522812224180862,Index-space DISCO3D LocalNO,0.1799116261778592,-1.0270521125051943,0.7145406714960183,0.9318826579865211,1.2193631421903466,-33.53574959809737,190,0.28280117468449334,191
1.475120569934142,Anisotropic spherical DISCO3D LocalNO,0.23804183023456504,-1.0763925963921852,0.7136336233016811,0.9499697359743602,3.652301671403835,-5.454284397417284,190,0.28768482550556157,191
1.9138169692158298,Persistence,0.0805367596489971,1.5906503336715616e-07,0.0,1.0,0.009997699916143955,-2.945889015393277e-06,191,0.35099253823082033,192
1.8659143605205764,FNO,0.35058686991646065,-3.3531184570111137,0.6244794554271953,1.011985116307769,0.043818315307667895,-3.3828525319913894,191,0.32139256222057117,192
1.287138601142505,3D CNN/U-Net,0.031172959682265616,0.20859932385549107,0.7705473378873755,0.8271504740729673,1.1806561347513038,-19.93570747892761,191,0.26402400600887177,192
1.474264314333518,Differential LocalNO,0.09529844355410542,-0.8113700101350394,0.7663448128688343,0.8842401418707265,0.37644484926937527,-36.65325638812675,191,0.29174816836406103,192
1.4154280422975254,Index-space DISCO3D LocalNO,0.23556303151654656,-0.2689554126148188,0.7886861416651442,0.8705521000686332,1.4458327232356547,-16.056024263512384,191,0.28402240645882515,192
1.403757319566331,Anisotropic spherical DISCO3D LocalNO,0.1945236023923017,-0.6950088083444546,0.7783591542115844,0.8967778082942612,16.400342728315508,-85.29740977414372,191,0.2901394300144744,192
1.9123021250038947,Persistence,0.07760756149432897,-1.2016004480308595e-07,0.0,1.0,0.04611385058894858,3.422116936491193e-07,192,0.36221904008686767,193
1.8042691623136513,FNO,0.21092784233756598,-1.7178843542843554,0.7156699607176263,0.9676511552777957,0.03642708414479238,-0.0016582734953036748,192,0.31539531869155224,193
1.208626661636204,3D CNN/U-Net,0.09491839178668644,-0.15076509607502886,0.851087111413844,0.7659389002802404,0.17099455046205986,-2.2338823823878795,192,0.24422315629698116,193
1.3618836074838385,Differential LocalNO,0.05517741247726104,-1.006693124450818,0.828736268648508,0.8324066445402766,0.4348384472512665,-8.429667939043812,192,0.2797753543537052,193
1.3924303369710027,Index-space DISCO3D LocalNO,0.3193814505691606,-0.4360124895538591,0.8296268460944605,0.8180281968252476,21.40923682444375,-4.626982362947238,192,0.27424617245411365,193
1.3573242944875004,Anisotropic spherical DISCO3D LocalNO,0.13638430727082032,-0.7573629483586459,0.8266147788419297,0.8353902203310131,2.4378793704752564,-3.979206834329789,192,0.276513102944243,193
1.7009191479991586,Persistence,0.0381047064221295,5.271115530725012e-07,0.0,1.0,0.02182528313617694,-1.5045399055502173e-06,193,0.35399622474626125,194
1.3804369756693766,FNO,0.223370453629658,-3.529085994182206,0.8137864388856113,0.9061878863586055,0.10241030496667487,-3.6922854749734233,193,0.2845202683683605,194
1.049277026842175,3D CNN/U-Net,0.04270408340774395,-0.12069902636253294,0.8466752658958409,0.7680351088731479,0.07818659499888461,-0.4688733788712285,193,0.2383396077506877,194
1.1184283531420285,Differential LocalNO,0.04311250620471452,-0.13141741660495598,0.8474055109358175,0.8064010037250322,0.2703369573498593,-0.5612835263266869,193,0.25934340772856784,194
1.141304662734486,Index-space DISCO3D LocalNO,0.13247485386428093,-1.1860227204275073,0.8462052830569904,0.8016935379222216,0.8570592421898523,-3.0679599403166593,193,0.25924089812826656,194
1.113476862032218,Anisotropic spherical DISCO3D LocalNO,0.049384137293503716,-0.2960061466287569,0.8397928525132476,0.8155742994960249,0.49027369369469914,-0.8005798110157583,193,0.26270086149675476,194
1.796898639277222,Persistence,0.02574456363024362,-2.1472883204864956e-07,0.0,1.0,0.011271209409941148,-9.94988267333241e-07,194,0.3592483543471829,195
1.438866933375551,FNO,0.18350317031754707,-1.85382802822541,0.8053714071817326,0.9240173297763622,0.04448651067324546,-2.946928220721743,194,0.29228365457414923,195
1.1055750910477284,3D CNN/U-Net,0.09543539908407472,-0.1093907894022188,0.8383960653513586,0.7715858479338291,0.7153338509878926,-8.391714984550843,194,0.24539041530629474,195
1.1742107681061151,Differential LocalNO,0.0975998102784272,-0.3627727113652812,0.8300228574539046,0.8139863094360219,1.3390839484075427,-1.91472437032709,194,0.26624319344213665,195
