axis,channel,demeaned,ground_truth_available,high_k_axis_anisotropy,high_k_energy,low_k_energy,mid_k_energy,model,oracle_available,parseval_relative_error,retention_vs_canonical_initial_high_k_energy,retention_vs_canonical_initial_high_k_energy_undefined,retention_vs_canonical_initial_low_k_energy,retention_vs_canonical_initial_low_k_energy_undefined,retention_vs_canonical_initial_mid_k_energy,retention_vs_canonical_initial_mid_k_energy_undefined,retention_vs_canonical_initial_total_nonzero_mode_energy,retention_vs_canonical_initial_total_nonzero_mode_energy_undefined,spectral_centroid,step,total_nonzero_mode_energy
theta,vel2,False,False,26372.630188904557,0.40156930956069137,138.63578984713132,0.9407514026242512,fno_full,False,2.030439567789437e-16,1.0092201271830694,False,3.370331072025099,False,1.7427809626546762,False,2.8656464458957793,False,0.02175648870413767,75,120.55265015975831
theta,vel2,True,False,26372.630188904557,0.40156930956069137,119.67747370795193,0.9407514026242512,fno_full,False,0.0,1.0092201271830694,False,2.909443961631157,False,1.7427809626546762,False,2.8656464458957793,False,0.021756488704137673,75,120.55265015975831
r,vel2,False,False,26372.630188904557,0.9552979748585959,137.05992780626997,1.9628847781876533,fno_full,False,2.030439567789437e-16,1.3531438598406338,False,3.5184695270542776,False,0.8139770145314911,False,3.1163130181828214,False,0.039025005763558634,75,117.1050163955575
r,vel2,True,False,26372.630188904557,0.9552979748585959,118.10161166709062,1.9628847781876535,fno_full,False,0.0,1.3531438598406338,False,3.031792828295279,False,0.8139770145314912,False,3.1163130181828214,False,0.039025005763558634,75,117.1050163955575
combined,vel2,False,False,26372.630188904557,1.1144192760070422,136.76853446625708,2.0951568170521218,fno_full,False,0.0,1.0241368265520072,False,3.5878537518425935,False,0.7315885015423893,False,2.876503548964668,False,0.03982903328297065,75,121.01979442013688
combined,vel2,True,False,26372.630188904557,1.1144192760070422,117.8102183270777,2.0951568170521218,fno_full,False,0.0,1.0241368265520072,False,3.090522502688525,False,0.7315885015423893,False,2.876503548964668,False,0.03982903328297065,75,121.01979442013688
phi,vel3,False,False,26633.189618481978,0.0003016151120483539,974.5980163158913,0.0002159442853705447,fno_full,False,1.1664991662727413e-16,2.3823943296570422,False,1.1686933378090605,False,0.38478115869889284,False,0.4066673433204671,False,0.18935483631791228,75,0.0009518603370216216
phi,vel3,True,False,26633.189618481978,0.0003016151120483539,450.33222571587305,0.0002159442853705447,fno_full,False,0.0,2.3823943296570422,False,0.9116767279132085,False,0.38478115869889284,False,0.4066673433204671,False,0.18935483631791228,75,0.0009518603370216216
theta,vel3,False,False,26633.189618481978,3.071844536406319,963.2261996026058,8.30048973627658,fno_full,False,0.0,6.958208334139778,False,1.1592807766510198,False,3.195292130951083,False,1.746146182037531,False,0.03634444013294121,75,419.4397686301942
theta,vel3,True,False,26633.189618481978,3.071844536406319,438.96040900258765,8.30048973627658,fno_full,False,1.2622537381445058e-16,6.958208334139778,False,0.894155245024309,False,3.195292130951083,False,1.746146182037531,False,0.03634444013294121,75,419.4397686301942
r,vel3,False,False,26633.189618481978,8.032972470983498,949.6826399911273,16.882921413177872,fno_full,False,0.0,1.0004723787854786,False,1.1708023192049133,False,1.144274248051891,False,1.0221703102475095,False,0.05807591087522716,75,402.98582980557336
r,vel3,True,False,26633.189618481978,8.032972470983498,425.4168493911091,16.882921413177872,fno_full,False,1.2622537381445058e-16,1.0004723787854786,False,0.9028798969231009,False,1.144274248051891,False,1.0221703102475095,False,0.05807591087522716,75,402.98582980557336
combined,vel3,False,False,26633.189618481978,9.656359053501976,945.4993541137236,19.442820708062584,fno_full,False,2.3329983325454826e-16,1.1569412739888412,False,1.1677628429288058,False,1.222200414138556,False,0.9116765062247779,False,0.05836264452536546,75,450.33274327527056
combined,vel3,True,False,26633.189618481978,9.656359053501976,421.233563513706,19.442820708062584,fno_full,False,1.2622537381445058e-16,1.1569412739888412,False,0.8968014331310086,False,1.222200414138556,False,0.9116765062247779,False,0.05836264452536546,75,450.33274327527056
phi,Bcc1,False,False,1451.7327566666145,0.003368714012039693,2919.2777845668875,0.0031620906033295077,fno_full,False,0.0,161.63715641005703,False,0.21451898956613272,False,52.66490975484569,False,39.76907721996508,False,0.15291908968559348,100,0.015382314990256496
phi,Bcc1,True,False,1451.7327566666145,0.003368714012039693,2729.704353860733,0.0031620906033295077,fno_full,False,0.0,161.63715641005703,False,0.20059318145219956,False,52.66490975484569,False,39.76907721996508,False,0.15291908968559348,100,0.015382314990256496
theta,Bcc1,False,False,1451.7327566666145,1.112211756835506,2899.842524355733,18.329579258934483,fno_full,False,0.0,0.003819288309643053,False,0.22652826745170018,False,0.03552012312741981,False,0.18883929032907146,False,0.0353354876447378,100,2569.679908641805
theta,Bcc1,True,False,1451.7327566666145,1.112211756835506,2710.2690936495787,18.329579258934487,fno_full,False,1.6659176378021965e-16,0.003819288309643053,False,0.2117245804060467,False,0.03552012312741982,False,0.18883929032907146,False,0.0353354876447378,100,2569.679908641805
r,Bcc1,False,False,1451.7327566666145,4.890472479119834,2799.8886228631295,114.50522002925345,fno_full,False,1.55773573848902e-16,0.013346920981925588,False,0.219582294539141,False,0.2331636989789341,False,0.3105614002384503,False,0.06016895561280936,100,2577.1560746955233
r,Bcc1,True,False,1451.7327566666145,4.890472479119834,2610.315192156975,114.50522002925345,fno_full,False,3.331835275604393e-16,0.013346920981925588,False,0.20472007689891472,False,0.2331636989789341,False,0.3105614002384503,False,0.06016895561280936,100,2577.1560746955233
combined,Bcc1,False,False,1451.7327566666145,5.523404085219517,2792.384930703569,121.37598058271467,fno_full,False,0.0,0.008531402102031205,False,0.23244567334280075,False,0.12803417275685808,False,0.20059366017815733,False,0.06144221624705927,100,2729.710884665348
combined,Bcc1,True,False,1451.7327566666145,5.523404085219518,2602.811499997415,121.37598058271469,fno_full,False,3.331835275604393e-16,0.008531402102031207,False,0.2166708518866818,False,0.1280341727568581,False,0.20059366017815733,False,0.06144221624705927,100,2729.710884665348
phi,Bcc2,False,False,1408.8420400869493,0.0001951525222836049,16.657580371146295,0.00015768738614465068,fno_full,False,2.132745781717272e-16,808.1443643319018,False,0.06922092520630375,False,210.9196475704837,False,91.06340397810074,False,0.15924849930506405,100,0.0008052487576171333
phi,Bcc2,True,False,1408.8420400869488,0.00019515252228360496,13.279206737477965,0.0001576873861446507,fno_full,False,0.0,808.1443643319017,False,0.06933376707637728,False,210.9196475704837,False,91.06340397810072,False,0.159248499305064,100,0.0008052487576171335
theta,Bcc2,False,False,1408.8420400869493,0.12879286079762234,15.966250262342614,0.5628900879144876,fno_full,False,2.132745781717272e-16,8.787960243843672,False,0.06637854316222458,False,5.878520037133588,False,0.16560736675039037,False,0.05351388299880746,100,12.348729509732422
theta,Bcc2,True,False,1408.8420400869488,0.12879286079762237,12.587876628674287,0.5628900879144877,fno_full,False,1.337662464668774e-16,8.787960243843674,False,0.06576208457444738,False,5.878520037133589,False,0.16560736675039037,False,0.05351388299880746,100,12.348729509732422
r,Bcc2,False,False,1408.8420400869493,0.27493907762214775,15.547571747089192,0.8354223863433845,fno_full,False,2.132745781717272e-16,0.11959848491028047,False,0.06647130060167128,False,0.18791074881221687,False,0.06893613947314957,False,0.07234550769174058,100,11.732513448688316
r,Bcc2,True,False,1408.8420400869488,0.27493907762214775,12.169198113420864,0.8354223863433845,fno_full,False,0.0,0.11959848491028047,False,0.06585736546269128,False,0.1879107488122168,False,0.06893613947314957,False,0.07234550769174058,100,11.732513448688316
combined,Bcc2,False,False,1408.8420400869493,0.35473941150319244,15.132234891810965,1.170958907740565,fno_full,False,0.0,0.15350013106959354,False,0.06471247895968422,False,0.2605178384670535,False,0.0693356089759431,False,0.08013015487964188,100,13.279559577386397
combined,Bcc2,True,False,1408.8420400869488,0.35473941150319244,11.753861258142637,1.170958907740565,fno_full,False,1.337662464668774e-16,0.1535001310695935,False,0.06363066246235058,False,0.26051783846705345,False,0.0693356089759431,False,0.0801301548796419,100,13.279559577386397
phi,Bcc3,False,False,23465.666976981076,1.9119044842006067e-06,3.838918601512064,1.1623018159490358e-06,fno_full,False,1.1568071645196087e-16,1392.8229368580899,False,1.1202363024333124,False,36.991817963123545,False,5.551269980302484,False,0.2080248664516406,100,5.097778948549355e-06
phi,Bcc3,True,False,23465.666976981076,1.9119044842006067e-06,3.8372189863961137,1.1623018159490358e-06,fno_full,False,0.0,1392.8229368580896,False,1.1197817198262383,False,36.991817963123545,False,5.551269980302483,False,0.2080248664516406,100,5.097778948549355e-06
theta,Bcc3,False,False,23465.666976981076,0.02363412701717833,3.7597048833462097,0.0555826653549767,fno_full,False,1.1568071645196087e-16,0.22608801958283367,False,1.1930050980022329,False,0.3252534421795956,False,1.0969791176114694,False,0.02990982864213936,100,3.758436702506013
theta,Bcc3,True,False,23465.666976981076,0.02363412701717833,3.7580052682302587,0.0555826653549767,fno_full,False,1.1573195474132768e-16,0.22608801958283367,False,1.1925137094097369,False,0.3252534421795956,False,1.0969791176114694,False,0.029909828642139362,100,3.758436702506013
r,Bcc3,False,False,23465.666976981076,0.04486411391804821,3.6943324758833658,0.0997250859169507,fno_full,False,0.0,0.7859968694677059,False,1.1281532690391303,False,1.0482903921632698,False,1.483652858737909,False,0.04810657338540071,100,3.5833733590384815
r,Bcc3,True,False,23465.666976981076,0.04486411391804821,3.6926328607674144,0.0997250859169507,fno_full,False,0.0,0.785996869467706,False,1.127677862305781,False,1.0482903921632698,False,1.483652858737909,False,0.04810657338540071,100,3.5833733590384815
combined,Bcc3,False,False,23465.666976981076,0.05678061485998381,3.665957288881342,0.11618377197703901,fno_full,False,1.1568071645196087e-16,0.3852894671405464,False,1.1977864285279844,False,0.5307583363823447,False,1.1197826062286689,False,0.05037808064294452,100,3.837222060602414
combined,Bcc3,True,False,23465.666976981076,0.05678061485998381,3.6642576737653916,0.11618377197703901,fno_full,False,0.0,0.3852894671405464,False,1.197280651412533,False,0.5307583363823447,False,1.1197826062286689,False,0.05037808064294452,100,3.837222060602414
phi,rho,False,False,17893.606442653276,3.9269342688852114e-05,31.47561341982565,2.5681667543578164e-05,fno_full,False,0.0,4097.357717539557,False,0.000812861945075551,False,255.95975894650437,False,55.7191505257605,False,0.20688119489340281,100,0.00010892084205671406
phi,rho,True,False,17893.606442653276,3.9269342688852114e-05,22.778258244465555,2.5681667543578164e-05,fno_full,False,1.5596906094940906e-16,4097.357717539557,False,0.0006497747334196318,False,255.95975894650437,False,55.7191505257605,False,0.20688119489340281,100,0.00010892084205671406
theta,rho,False,False,17893.606442653276,0.12125546701941255,30.14650409631171,1.2079188075047558,fno_full,False,0.0,0.0003674904590062529,False,0.0008680711315679986,False,0.0003296845788545501,False,0.0006855569146923693,False,0.05530257936955347,100,21.288982303451107
theta,rho,True,False,17893.606442653276,0.12125546701941255,21.44914892095162,1.2079188075047558,fno_full,False,1.5596906094940906e-16,0.0003674904590062529,False,0.0006905312929304805,False,0.0003296845788545501,False,0.0006855569146923692,False,0.05530257936955347,100,21.288982303451107
r,rho,False,False,17893.606442653276,0.7026701633360035,28.622652661475257,2.150355546024613,fno_full,False,0.0,0.0022105330720375953,False,0.0008110068202303254,False,0.0006911318405534904,False,0.0008109284929351441,False,0.08091168934641667,100,20.226208239934913
r,rho,True,False,17893.606442653276,0.7026701633360035,19.92529748611517,2.150355546024613,fno_full,False,0.0,0.002210533072037595,False,0.0006300211217167206,False,0.0006911318405534905,False,0.0008109284929351441,False,0.08091168934641667,100,20.226208239934913
combined,rho,False,False,17893.606442653276,0.765534288103301,27.938500666301067,2.7716434164315085,fno_full,False,1.1287171119693183e-16,0.0012358995437319713,False,0.0008797369544083938,False,0.000436839533237083,False,0.0006497765862162107,False,0.08672592317041435,100,22.778323195475785
combined,rho,True,False,17893.606442653276,0.765534288103301,19.241145490940976,2.7716434164315085,fno_full,False,1.5596906094940906e-16,0.0012358995437319713,False,0.0006849467964910176,False,0.000436839533237083,False,0.0006497765862162106,False,0.08672592317041435,100,22.778323195475785
phi,press,False,False,5734.43552687792,6.336261974387872e-07,0.46826713014219906,4.762622593696563e-07,fno_full,False,1.1854562510501183e-16,10.129739921916,False,0.02268324257770818,False,1.168095708942831,False,0.42046445753051737,False,0.18228273751368468,100,2.1389154793650084e-06
phi,press,True,False,5734.43552687792,6.336261974387872e-07,0.2835961388964569,4.762622593696563e-07,fno_full,False,0.0,10.129739921916,False,0.014484823941675821,False,1.168095708942831,False,0.42046445753051737,False,0.18228273751368468,100,2.1389154793650084e-06
theta,press,False,False,5734.43552687792,0.0009728340487898317,0.46249608937465303,0.0047993166072130755,fno_full,False,0.0,0.0012037728603785324,False,0.026214919545782978,False,0.0021883534177171765,False,0.01593819841511286,False,0.034448277359893344,100,0.2660619876196525
theta,press,True,False,5734.43552687792,0.0009728340487898317,0.2778250981289108,0.0047993166072130755,fno_full,False,1.9573938558677162e-16,0.0012037728603785326,False,0.016759091893990212,False,0.002188353417717177,False,0.01593819841511286,False,0.034448277359893344,100,0.2660619876196525
r,press,False,False,5734.43552687792,0.003633488577353545,0.45316228401316366,0.011472467440138644,fno_full,False,0.0,0.003476965089980509,False,0.025923664366252028,False,0.005416423510573618,False,0.015887505371768036,False,0.054944078982403236,100,0.26249103799195195
r,press,True,False,5734.43552687792,0.003633488577353545,0.2684912927674215,0.011472467440138644,fno_full,False,0.0,0.003476965089980509,False,0.01635572254971211,False,0.005416423510573618,False,0.015887505371768036,False,0.054944078982403236,100,0.26249103799195195
combined,press,False,False,5734.43552687792,0.003936032365217453,0.45137257418288,0.012959633482558396,fno_full,False,0.0,0.0022274220584276028,False,0.02970638248544247,False,0.0035195319780294996,False,0.014484880281898965,False,0.05717945779898002,100,0.2835972487849137
combined,press,True,False,5734.43552687792,0.003936032365217453,0.26670158293713786,0.012959633482558396,fno_full,False,1.9573938558677162e-16,0.0022274220584276028,False,0.018875430120035668,False,0.0035195319780294996,False,0.014484880281898963,False,0.05717945779898002,100,0.2835972487849137
phi,vel1,False,False,22580.12093693191,0.002868179051217259,44303.43339076604,0.001969343127206257,fno_full,False,3.2846017849412186e-16,0.6563882304103024,False,1.2347025517386612,False,0.12427330475967721,False,0.10413959395131699,False,0.19707158868224037,100,0.00854341351327165
phi,vel1,True,False,22580.12093693191,0.002868179051217259,6046.32412836725,0.001969343127206257,fno_full,False,1.5042097558764562e-16,0.6563882304103024,False,0.3395533071410455,False,0.12427330475967721,False,0.10413959395131699,False,0.19707158868224037,100,0.00854341351327165
