axis,channel,demeaned,model,model_high_k_axis_anisotropy,model_high_k_energy,model_high_k_energy_undefined,model_low_k_energy,model_low_k_energy_undefined,model_mid_k_energy,model_mid_k_energy_undefined,model_parseval_relative_error,model_retention_high_k_energy,model_retention_low_k_energy,model_retention_mid_k_energy,model_retention_total_nonzero_mode_energy,model_spectral_centroid,model_total_nonzero_mode_energy,model_total_nonzero_mode_energy_undefined,normalization,oracle_high_k_axis_anisotropy,oracle_high_k_energy,oracle_low_k_energy,oracle_mid_k_energy,oracle_parseval_relative_error,oracle_spectral_centroid,oracle_total_nonzero_mode_energy,preprocessing_high_k_energy_undefined,preprocessing_low_k_energy_undefined,preprocessing_mid_k_energy_undefined,preprocessing_retention_high_k_energy,preprocessing_retention_low_k_energy,preprocessing_retention_mid_k_energy,preprocessing_retention_total_nonzero_mode_energy,preprocessing_total_nonzero_mode_energy_undefined,raw_high_k_axis_anisotropy,raw_high_k_energy,raw_low_k_energy,raw_mid_k_energy,raw_parseval_relative_error,raw_spectral_centroid,raw_total_nonzero_mode_energy,step,total_high_k_energy_undefined,total_low_k_energy_undefined,total_mid_k_energy_undefined,total_retention_high_k_energy,total_retention_low_k_energy,total_retention_mid_k_energy,total_retention_total_nonzero_mode_energy,total_total_nonzero_mode_energy_undefined,window
r,Bcc3,True,localno_plain,195394.4625029257,0.015414097567155676,False,0.9940689326718378,False,0.024589255202313372,False,0.0,0.842214254448236,0.23169620128252544,0.9365687888501144,0.4883264344398079,0.041530288657773015,0.7434113800005855,False,ortho,402550676.5218699,0.018301872101718332,4.290398060776539,0.026254617381071578,2.048875967216293e-16,0.028561628028832053,1.5223656299774202,False,False,False,1.6957137217772234e-07,4.642326971704912e-06,1.9438332851954232e-07,1.4828776708107746e-06,False,143307.08648892067,107930.1999310162,924191.2702243105,135066.1992519182,0.0,0.09909847503721157,1026629.2762673103,5,False,False,False,1.428154267944248e-07,1.0756095244554381e-06,1.8205335856420166e-07,7.241283656974327e-07,False,none
combined,Bcc3,False,localno_plain,195394.46250292571,0.08130189257862833,False,0.871350448334643,False,0.0821459174223923,False,0.0,0.813560826674312,0.2130834984364285,0.563244424303497,0.2385428205653151,0.08208298481149416,1.034072285441307,False,ortho,402550676.5218699,0.09993339147236921,4.089244144799896,0.1458441732893729,0.0,0.038190763471373665,4.334954550259328,False,False,False,8.433324862000272e-07,4.5892083403543565e-06,9.25166165317582e-07,3.7140167463051e-06,False,143307.08648892067,118498.21168713563,891056.548651732,157641.05817608337,0.0,0.09917235393535112,1167187.6694072448,5,False,False,False,6.861022746341968e-07,9.77884568216342e-07,5.210946841693754e-07,8.859520302904327e-07,False,none
combined,Bcc3,True,localno_plain,195394.4625029257,0.08130189257862833,False,0.8706244754402862,False,0.0821459174223923,False,2.1472832030332412e-16,0.813560826674312,0.21290946284007453,0.563244424303497,0.2385428205653151,0.08208298481149413,1.034072285441307,False,ortho,402550676.5218699,0.09993339147236921,4.089176985497586,0.1458441732893729,0.0,0.038190763471373665,4.334954550259328,False,False,False,8.433324862000272e-07,4.58917493998096e-06,9.25166165317582e-07,3.7140167463051e-06,False,143307.08648892067,118498.21168713563,891048.399544026,157641.05817608337,1.9948004057660447e-16,0.09917235393535112,1167187.6694072448,5,False,False,False,6.861022746341968e-07,9.770787713504774e-07,5.210946841693754e-07,8.859520302904327e-07,False,none
phi,rho,False,persistence,34427501830.798035,9.584064998950876e-09,False,38721.96700867841,False,1.0033478562911773e-07,False,0.0,3.0946134152977306e-07,0.006757692673775957,1.6808229176923504e-06,5.947063692088795e-07,0.058191155857484106,1.9548187836488454e-06,False,ortho,4192343.5322060795,0.03097015269039283,5730057.4142626645,0.059693846730070894,0.0,0.026219156562582443,3.2870318612011564,False,False,False,1.0000566735100946,1.000000019073112,1.000056281135897,0.9999871196827809,False,4192582.2267394755,0.030968397602598688,5730057.30497264,0.05969048728164444,1.6253285269454703e-16,0.026218151506929882,3.287074199759572,5,False,False,False,3.094788797902361e-07,0.006757692802666185,1.6809175163153998e-06,5.946987092021919e-07,False,none
phi,rho,True,persistence,34427501830.798035,9.584064998950876e-09,False,35055.62323820785,False,1.0033478562911773e-07,False,2.0755465006910487e-16,3.0946134152977306e-07,0.0062652298050946825,1.6808229176923504e-06,5.947063692088795e-07,0.058191155857484106,1.9548187836488454e-06,False,ortho,4192343.53220608,0.03097015269039283,5595265.349995902,0.059693846730070894,1.6644832751770922e-16,0.026219156562582443,3.2870318612011564,False,False,False,1.0000566735100946,1.0000000191138272,1.000056281135897,0.9999871196827809,False,4192582.226739476,0.030968397602598688,5595265.243048969,0.05969048728164444,1.6644833069932584e-16,0.026218151506929882,3.287074199759572,5,False,False,False,3.094788797902361e-07,0.006265229924847202,1.6809175163153998e-06,5.946987092021919e-07,False,none
theta,rho,False,persistence,34427501830.798035,329.9554152978686,False,34728.14957209557,False,3663.8620213948925,False,1.8790258285515498e-16,0.003387104956753257,0.007095186396547824,0.004964345555207307,0.005926902427449997,0.05260766111245821,31053.559299309432,False,ortho,4192343.5322060795,97415.17299013688,4894607.080230143,738035.2517063838,0.0,0.07889626749916388,5239424.75507733,False,False,False,0.9999995371529098,1.0000000320799398,0.9999999964294295,1.000000018178515,False,4192582.2267394755,97415.21807848712,4894606.923211448,738035.2543415907,0.0,0.07889627080603215,5239424.659832371,5,False,False,False,0.0033871033890415835,0.007095186624160975,0.004964345537481762,0.005926902535192281,False,none
theta,rho,True,persistence,34427501830.798035,329.9554152978686,False,31061.805801625014,False,3663.8620213948925,False,2.0755465006910487e-16,0.003387104956753257,0.00652584306269267,0.0049643455552073066,0.005926902427449997,0.05260766111245821,31053.559299309436,False,ortho,4192343.53220608,97415.17299013688,4759815.015963378,738035.2517063839,0.0,0.07889626749916388,5239424.75507733,False,False,False,0.9999995371529098,1.0000000324961384,0.9999999964294296,1.000000018178515,False,4192582.226739476,97415.21807848712,4759814.861287775,738035.2543415907,1.6644833069932584e-16,0.07889627080603215,5239424.659832371,5,False,False,False,0.0033871033890415835,0.00652584327475737,0.004964345537481762,0.005926902535192281,False,none
r,rho,False,persistence,34427501830.798035,317.8736261513182,False,35292.739774181486,False,3111.3536084555276,False,0.0,0.0024482416778198648,0.0065612111437602285,0.014064378111543796,0.005548380273097222,0.06892635702704973,24942.036709952612,False,ortho,4192343.5322060795,129837.5193230031,5378997.718697896,221222.26690576406,0.0,0.05858225808358177,4495372.610073362,False,False,False,0.9999997377010529,1.0000000127821052,1.0000003372016066,1.0000000239105762,False,4192582.2267394755,129837.55337925664,5378997.649942983,221222.1923092854,0.0,0.05858225636779111,4495372.502586415,5,False,False,False,0.0024482410356486506,0.00656121122762632,0.014064382854074691,0.0055483804057621915,False,none
r,rho,True,persistence,34427501830.798035,317.87362615131826,False,31626.39600371093,False,3111.353608455527,False,0.0,0.0024482416778198648,0.006030731456343243,0.014064378111543792,0.005548380273097222,0.06892635702704973,24942.036709952612,False,ortho,4192343.53220608,129837.51932300311,5244205.654431132,221222.2669057641,0.0,0.05858225808358177,4495372.610073362,False,False,False,0.9999997377010529,1.0000000126638475,1.0000003372016066,1.0000000239105762,False,4192582.226739476,129837.55337925666,5244205.588019311,221222.1923092854,0.0,0.05858225636779112,4495372.502586415,5,False,False,False,0.0024482410356486506,0.006030731532715507,0.01406438285407469,0.0055483804057621915,False,none
combined,rho,False,persistence,34427501830.798035,619.4146538736177,False,31757.78910536863,False,6344.763249546082,False,0.0,0.0028004469753310757,0.006816040307030598,0.007467934624475273,0.006265229703594428,0.07538466489276809,35055.62323831777,False,ortho,4192343.5322060795,221184.21070993104,4659272.491773729,849600.8024430035,0.0,0.09135449636533417,5595265.440659899,False,False,False,0.9999996394013386,1.0000000301656424,1.000000057090291,1.0000000191147407,False,4192582.2267394755,221184.2904686901,4659272.351223785,849600.7539390493,1.6253285269454703e-16,0.09135449884536627,5595265.333707853,5,False,False,False,0.002800445965493645,0.006816040512640833,0.007467935050821833,0.00626522982335267,False,none
combined,rho,True,persistence,34427501830.798035,619.4146538736177,False,28091.44533489807,False,6344.763249546082,False,2.0755465006910487e-16,0.002800446975331075,0.0062087671247539776,0.007467934624475272,0.00626522970359443,0.07538466489276809,35055.62323831778,False,ortho,4192343.53220608,221184.2107099311,4524480.427506966,849600.8024430036,0.0,0.09135449636533417,5595265.440659899,False,False,False,0.9999996394013388,1.0000000305464591,1.000000057090291,1.0000000191147405,False,4192582.226739476,221184.2904686901,4524480.289300113,849600.7539390494,0.0,0.09135449884536626,5595265.333707854,5,False,False,False,0.002800445965493645,0.006208767314409829,0.007467935050821832,0.00626522982335267,False,none
phi,rho,False,fno_plain,1482.066060025536,0.001233304457844758,False,4104.642669051504,False,0.0010941036834942802,False,0.0,0.039822356388554005,0.0007163353475018684,0.01832858399026785,0.0016290014382180297,0.15739463869930476,0.005354579629365171,False,ortho,4192343.5322060795,0.03097015269039283,5730057.4142626645,0.059693846730070894,0.0,0.026219156562582443,3.2870318612011564,False,False,False,1.0000566735100946,1.000000019073112,1.000056281135897,0.9999871196827809,False,4192582.2267394755,0.030968397602598688,5730057.30497264,0.05969048728164444,1.6253285269454703e-16,0.026218151506929882,3.287074199759572,5,False,False,False,0.03982461326127078,0.0007163353611646127,0.018329615543794205,0.001628980456162755,False,none
phi,rho,True,fno_plain,1482.066060025536,0.001233304457844758,False,3795.800112702607,False,0.0010941036834942802,False,1.198026920687675e-16,0.039822356388554005,0.0006783950135100182,0.01832858399026785,0.0016290014382180297,0.15739463869930476,0.005354579629365171,False,ortho,4192343.53220608,0.03097015269039283,5595265.349995902,0.059693846730070894,1.6644832751770922e-16,0.026219156562582443,3.2870318612011564,False,False,False,1.0000566735100946,1.0000000191138272,1.000056281135897,0.9999871196827809,False,4192582.226739476,0.030968397602598688,5595265.243048969,0.05969048728164444,1.6644833069932584e-16,0.026218151506929882,3.287074199759572,5,False,False,False,0.03982461326127078,0.0006783950264767434,0.018329615543794205,0.001628980456162755,False,none
theta,rho,False,fno_plain,1482.066060025536,0.15584324501299146,False,4094.689063853221,False,9.80008936141206,False,2.215769457669029e-16,1.599784101689891e-06,0.0008365715565590792,1.3278619603540127e-05,0.0004850679879843734,0.027696043576398616,2541.477224140879,False,ortho,4192343.5322060795,97415.17299013688,4894607.080230143,738035.2517063838,0.0,0.07889626749916388,5239424.75507733,False,False,False,0.9999995371529098,1.0000000320799398,0.9999999964294295,1.000000018178515,False,4192582.2267394755,97415.21807848712,4894606.923211448,738035.2543415907,0.0,0.07889627080603215,5239424.659832371,5,False,False,False,1.5997833612344744e-06,0.0008365715833962443,1.327861955612788e-05,0.000485067996802189,False,none
theta,rho,True,fno_plain,1482.066060025536,0.15584324501299146,False,3785.8465075043223,False,9.80008936141206,False,0.0,1.599784101689891e-06,0.0007953768150248321,1.3278619603540125e-05,0.0004850679879843734,0.027696043576398616,2541.477224140879,False,ortho,4192343.53220608,97415.17299013688,4759815.015963378,738035.2517063839,0.0,0.07889626749916388,5239424.75507733,False,False,False,0.9999995371529098,1.0000000324961384,0.9999999964294296,1.000000018178515,False,4192582.226739476,97415.21807848712,4759814.861287775,738035.2543415907,1.6644833069932584e-16,0.07889627080603215,5239424.659832371,5,False,False,False,1.5997833612344744e-06,0.0007953768408715073,1.327861955612788e-05,0.000485067996802189,False,none
r,rho,False,fno_plain,1482.066060025536,1.8278386786499101,False,4035.311892308955,False,67.50526547204129,False,2.215769457669029e-16,1.4077892801561521e-05,0.0007501977326150996,0.0003051467938387824,0.0007547498488482624,0.04283452024861355,3392.881797969488,False,ortho,4192343.5322060795,129837.5193230031,5378997.718697896,221222.26690576406,0.0,0.05858225808358177,4495372.610073362,False,False,False,0.9999997377010529,1.0000000127821052,1.0000003372016066,1.0000000239105762,False,4192582.2267394755,129837.55337925664,5378997.649942983,221222.1923092854,0.0,0.05858225636779111,4495372.502586415,5,False,False,False,1.4077889108945062e-05,0.0007501977422042058,0.00030514689673477157,0.000754749866894766,False,none
r,rho,True,fno_plain,1482.066060025536,1.8278386786499101,False,3726.469335960056,False,67.50526547204129,False,0.0,1.407789280156152e-05,0.0007105879482074368,0.00030514679383878237,0.0007547498488482624,0.04283452024861355,3392.881797969488,False,ortho,4192343.53220608,129837.51932300311,5244205.654431132,221222.2669057641,0.0,0.05858225808358177,4495372.610073362,False,False,False,0.9999997377010529,1.0000000126638475,1.0000003372016066,1.0000000239105762,False,4192582.226739476,129837.55337925666,5244205.588019311,221222.1923092854,0.0,0.05858225636779112,4495372.502586415,5,False,False,False,1.407788910894506e-05,0.0007105879572062142,0.00030514689673477157,0.000754749866894766,False,none
combined,rho,False,fno_plain,1482.066060025536,1.976577513982836,False,4026.444515289295,False,76.22390365636774,False,0.0,8.936340924330224e-06,0.000864178800960507,8.971731598791812e-05,0.0006783954184777826,0.04403645833055701,3795.8024401107473,False,ortho,4192343.5322060795,221184.21070993104,4659272.491773729,849600.8024430035,0.0,0.09135449636533417,5595265.440659899,False,False,False,0.9999996394013386,1.0000000301656424,1.000000057090291,1.0000000191147407,False,4192582.2267394755,221184.2904686901,4659272.351223785,849600.7539390493,1.6253285269454703e-16,0.09135449884536627,5595265.333707853,5,False,False,False,8.936337701897649e-06,0.0008641788270290156,8.971732110990578e-05,0.0006783954314451352,False,none
combined,rho,True,fno_plain,1482.066060025536,1.976577513982836,False,3717.601958940396,False,76.22390365636774,False,1.198026920687675e-16,8.936340924330222e-06,0.0008216638393082478,8.97173159879181e-05,0.0006783954184777826,0.04403645833055701,3795.8024401107473,False,ortho,4192343.53220608,221184.2107099311,4524480.427506966,849600.8024430036,0.0,0.09135449636533417,5595265.440659899,False,False,False,0.9999996394013388,1.0000000305464591,1.000000057090291,1.0000000191147405,False,4192582.226739476,221184.2904686901,4524480.289300113,849600.7539390494,0.0,0.09135449884536626,5595265.333707854,5,False,False,False,8.936337701897649e-06,0.0008216638644071688,8.971732110990578e-05,0.0006783954314451351,False,none
phi,rho,False,fno_full,15521.488478312747,0.0014766157832548693,False,5349.7272382489,False,0.0011560552251479168,False,0.0,0.04767867301193276,0.0009336254162014004,0.019366405223899763,0.0016714455337545387,0.17105198714439931,0.005494094723713542,False,ortho,4192343.5322060795,0.03097015269039283,5730057.4142626645,0.059693846730070894,0.0,0.026219156562582443,3.2870318612011564,False,False,False,1.0000566735100946,1.000000019073112,1.000056281135897,0.9999871196827809,False,4192582.2267394755,0.030968397602598688,5730057.30497264,0.05969048728164444,1.6253285269454703e-16,0.026218151506929882,3.287074199759572,5,False,False,False,0.047681375129688994,0.0009336254340085424,0.019367495187184006,0.0016714240050058496,False,none
phi,rho,True,fno_full,15521.488478312747,0.0014766157832548693,False,5069.8964009563015,False,0.0011560552251479168,False,1.7939108762136846e-16,0.04767867301193276,0.0009061047303073865,0.019366405223899763,0.0016714455337545387,0.17105198714439931,0.005494094723713542,False,ortho,4192343.53220608,0.03097015269039283,5595265.349995902,0.059693846730070894,1.6644832751770922e-16,0.026219156562582443,3.2870318612011564,False,False,False,1.0000566735100946,1.0000000191138272,1.000056281135897,0.9999871196827809,False,4192582.226739476,0.030968397602598688,5595265.243048969,0.05969048728164444,1.6644833069932584e-16,0.026218151506929882,3.287074199759572,5,False,False,False,0.047681375129688994,0.0009061047476265158,0.019367495187184006,0.0016714240050058496,False,none
theta,rho,False,fno_full,15521.488478312747,3.1008982602838966,False,5301.947683481032,False,44.68128917859255,False,0.0,3.1831779024791724e-05,0.0010832223295095908,6.0540860447094644e-05,0.0007757203552814864,0.03269645119512732,4064.328432479202,False,ortho,4192343.5322060795,97415.17299013688,4894607.080230143,738035.2517063838,0.0,0.07889626749916388,5239424.75507733,False,False,False,0.9999995371529098,1.0000000320799398,0.9999999964294295,1.000000018178515,False,4192582.2267394755,97415.21807848712,4894606.923211448,738035.2543415907,0.0,0.07889627080603215,5239424.659832371,5,False,False,False,3.1831764291545424e-05,0.0010832223642592979,6.0540860230929234e-05,0.0007757203693829305,False,none
theta,rho,True,fno_full,15521.488478312747,3.100898260283896,False,5022.116846188435,False,44.68128917859254,False,1.7939108762136846e-16,3.183177902479172e-05,0.0010551075681187933,6.0540860447094624e-05,0.0007757203552814864,0.032696451195127325,4064.3284324792016,False,ortho,4192343.53220608,97415.17299013688,4759815.015963378,738035.2517063839,0.0,0.07889626749916388,5239424.75507733,False,False,False,0.9999995371529098,1.0000000324961384,0.9999999964294296,1.000000018178515,False,4192582.226739476,97415.21807848712,4759814.861287775,738035.2543415907,1.6644833069932584e-16,0.07889627080603215,5239424.659832371,5,False,False,False,3.1831764291545424e-05,0.001055107602405715,6.054086023092923e-05,0.0007757203693829304,False,none
