channel,model,radial_absolute_error,shell_absolute_error,source_snapshot
press,3D CNN/U-Net,15666.441216844125,74615456241.36786,210
vel1,3D CNN/U-Net,0.16662272758334942,0.14097129992749302,210
vel2,3D CNN/U-Net,0.008020994486038052,0.0001350588865726827,210
vel3,3D CNN/U-Net,0.04237028856114005,0.009036109096174687,210
Bcc1,Differential LocalNO,0.9690932645888559,4.758669736872302,210
Bcc2,Differential LocalNO,0.06649367158667363,0.10506733835076679,210
Bcc3,Differential LocalNO,1.170694395461786,28.165747561240508,210
rho,Differential LocalNO,9.736087542453326,8826.999600462439,210
press,Differential LocalNO,57.9851364055959,388811.35549928795,210
vel1,Differential LocalNO,0.15323349754376406,0.0770644363344817,210
vel2,Differential LocalNO,0.008434702568500298,7.710508739599275e-05,210
vel3,Differential LocalNO,0.0460041611383838,0.010142586846106496,210
Bcc1,Index-space DISCO3D LocalNO,1.1738605647816374,3.708019507941981,210
Bcc2,Index-space DISCO3D LocalNO,0.11337150987430865,0.21321655999954883,210
Bcc3,Index-space DISCO3D LocalNO,1.0914687346800525,23.126420104197372,210
rho,Index-space DISCO3D LocalNO,1.8029456963097175,624.003866561733,210
press,Index-space DISCO3D LocalNO,39595127188716.31,5.35054984554117e+29,210
vel1,Index-space DISCO3D LocalNO,0.1363980400714372,0.059325399096238386,210
vel2,Index-space DISCO3D LocalNO,0.007806676727542848,0.000123693467943238,210
vel3,Index-space DISCO3D LocalNO,0.039275086517866334,0.008761115391068306,210
Bcc1,Anisotropic spherical DISCO3D LocalNO,2.254510989761736,3.6118152932963223,210
Bcc2,Anisotropic spherical DISCO3D LocalNO,0.12717471995659274,4.3097673109795345,210
Bcc3,Anisotropic spherical DISCO3D LocalNO,0.9179138400237338,16.90050828124721,210
rho,Anisotropic spherical DISCO3D LocalNO,4.616163315026993,54.95575999361633,210
press,Anisotropic spherical DISCO3D LocalNO,15.119079913772646,63302.86851088787,210
vel1,Anisotropic spherical DISCO3D LocalNO,0.12753926879433283,0.0643140675804205,210
vel2,Anisotropic spherical DISCO3D LocalNO,0.007029538627925047,0.00015502238327881032,210
vel3,Anisotropic spherical DISCO3D LocalNO,0.038188611421379665,0.007883849257932885,210
