channel,checkpoint_epoch,contribution_fraction,direction,enrichment,envelope_violation_h1_overlap,envelope_violation_voxel_overlap,error_case,gradient_norm_fraction,model_mode,model_state,per_voxel_mean,region,roi_h1_overlap,roi_voxel_overlap,source_snapshot,split,target_clamp_h1_overlap,target_clamp_voxel_overlap,target_snapshot,voxel_fraction
Bcc2,28,3.059054676235462e-10,phi,8.899068149048617e-10,,,persistence_error,,full,full_best,1.437957052985439e-05,equatorial_band,,,91,validation,,,92,0.34375
Bcc3,28,0.00013133842730894685,phi,0.00038207543548196554,,,persistence_error,,full,full_best,6.173770904541016,equatorial_band,,,91,validation,,,92,0.34375
rho,28,7.858921691195064e-08,phi,2.286231790549209e-07,,,persistence_error,,full,full_best,0.0036942106671631336,equatorial_band,,,91,validation,,,92,0.34375
press,28,1.0223900517303264e-06,phi,2.9742257083853474e-06,,,persistence_error,,full,full_best,0.04805906489491463,equatorial_band,,,91,validation,,,92,0.34375
vel1,28,1.2189631888759322e-05,phi,3.546074731275439e-05,,,persistence_error,,full,full_best,0.5729929208755493,equatorial_band,,,91,validation,,,92,0.34375
vel2,28,0.0002234001731267199,phi,0.0006498914444819093,,,persistence_error,,full,full_best,10.5012788772583,equatorial_band,,,91,validation,,,92,0.34375
vel3,28,0.0002654784475453198,phi,0.000772300933022052,,,persistence_error,,full,full_best,12.47923469543457,equatorial_band,,,91,validation,,,92,0.34375
Bcc1,28,0.0019394179107621312,theta,0.00564194330945611,,,persistence_error,,full,full_best,91.1654052734375,equatorial_band,,,91,validation,,,92,0.34375
Bcc2,28,0.003075928194448352,theta,0.008948154747486115,,,persistence_error,,full,full_best,144.5888671875,equatorial_band,,,91,validation,,,92,0.34375
Bcc3,28,0.22008079290390015,theta,0.6402350664138794,,,persistence_error,,full,full_best,10345.24609375,equatorial_band,,,91,validation,,,92,0.34375
rho,28,0.000844016089104116,theta,0.0024553195107728243,,,persistence_error,,full,full_best,39.674312591552734,equatorial_band,,,91,validation,,,92,0.34375
press,28,0.0004787030629813671,theta,0.0013925908133387566,,,persistence_error,,full,full_best,22.502195358276367,equatorial_band,,,91,validation,,,92,0.34375
vel1,28,0.0007793413242325187,theta,0.0022671748884022236,,,persistence_error,,full,full_best,36.63417434692383,equatorial_band,,,91,validation,,,92,0.34375
vel2,28,0.009740340523421764,theta,0.028335537761449814,,,persistence_error,,full,full_best,457.8601379394531,equatorial_band,,,91,validation,,,92,0.34375
vel3,28,0.028934860602021217,theta,0.08417414128780365,,,persistence_error,,full,full_best,1360.12890625,equatorial_band,,,91,validation,,,92,0.34375
Bcc1,28,0.0010917950421571732,r,0.0031761310528963804,,,persistence_error,,full,full_best,51.321556091308594,equatorial_band,,,91,validation,,,92,0.34375
Bcc2,28,0.00035429641138762236,r,0.0010306804906576872,,,persistence_error,,full,full_best,16.654264450073242,equatorial_band,,,91,validation,,,92,0.34375
Bcc3,28,0.2780338525772095,r,0.8088257908821106,,,persistence_error,,full,full_best,13069.421875,equatorial_band,,,91,validation,,,92,0.34375
rho,28,0.0035893165040761232,r,0.01044164877384901,,,persistence_error,,full,full_best,168.7215118408203,equatorial_band,,,91,validation,,,92,0.34375
press,28,0.0018676563631743193,r,0.00543318223208189,,,persistence_error,,full,full_best,87.79214477539062,equatorial_band,,,91,validation,,,92,0.34375
vel1,28,0.001201794482767582,r,0.0034961295314133167,,,persistence_error,,full,full_best,56.49225616455078,equatorial_band,,,91,validation,,,92,0.34375
vel2,28,0.020523620769381523,r,0.05970507860183716,,,persistence_error,,full,full_best,964.7453002929688,equatorial_band,,,91,validation,,,92,0.34375
vel3,28,0.06549464166164398,r,0.19052986800670624,,,persistence_error,,full,full_best,3078.679443359375,equatorial_band,,,91,validation,,,92,0.34375
all,28,0.0693884789943695,all,0.20185740292072296,0.9987313151359558,0.89208984375,persistence_error,0.05021186172962189,full,full_best,407.71441650390625,polar_caps,0.3300798237323761,0.3238636255264282,91,validation,0.929482638835907,0.5255681872367859,92,0.34375
Bcc1,28,1.9265860018435887e-09,phi,5.60461410614721e-09,,,persistence_error,,full,full_best,9.056222188519314e-05,polar_caps,,,91,validation,,,92,0.34375
Bcc2,28,2.45709003365846e-07,phi,7.147898486437043e-07,,,persistence_error,,full,full_best,0.011549940332770348,polar_caps,,,91,validation,,,92,0.34375
Bcc3,28,5.702882610592042e-09,phi,1.6590204765520866e-08,,,persistence_error,,full,full_best,0.00026807302492670715,polar_caps,,,91,validation,,,92,0.34375
rho,28,4.837392353351788e-08,phi,1.4072413989651977e-07,,,persistence_error,,full,full_best,0.0022738929837942123,polar_caps,,,91,validation,,,92,0.34375
press,28,5.430241145631953e-08,phi,1.5797066055256437e-07,,,persistence_error,,full,full_best,0.0025525707751512527,polar_caps,,,91,validation,,,92,0.34375
vel1,28,3.721244468124496e-07,phi,1.0825439176187501e-06,,,persistence_error,,full,full_best,0.017492298036813736,polar_caps,,,91,validation,,,92,0.34375
vel2,28,3.36931208266833e-07,phi,9.80163576969062e-07,,,persistence_error,,full,full_best,0.015837986022233963,polar_caps,,,91,validation,,,92,0.34375
vel3,28,5.249545665719779e-06,phi,1.5271405573002994e-05,,,persistence_error,,full,full_best,0.246763214468956,polar_caps,,,91,validation,,,92,0.34375
Bcc1,28,1.200175847770879e-05,theta,3.491420648060739e-05,,,persistence_error,,full,full_best,0.5641616582870483,polar_caps,,,91,validation,,,92,0.34375
Bcc2,28,0.008989261463284492,theta,0.026150580495595932,,,persistence_error,,full,full_best,422.5544738769531,polar_caps,,,91,validation,,,92,0.34375
Bcc3,28,0.006244051735848188,theta,0.018164515495300293,,,persistence_error,,full,full_best,293.51153564453125,polar_caps,,,91,validation,,,92,0.34375
rho,28,3.840863428195007e-06,theta,1.1173421626153868e-05,,,persistence_error,,full,full_best,0.1805458664894104,polar_caps,,,91,validation,,,92,0.34375
press,28,5.1849028750439174e-06,theta,1.5083353900990915e-05,,,persistence_error,,full,full_best,0.24372456967830658,polar_caps,,,91,validation,,,92,0.34375
vel1,28,0.0001991117896977812,theta,0.0005792343290522695,,,persistence_error,,full,full_best,9.359565734863281,polar_caps,,,91,validation,,,92,0.34375
vel2,28,0.0008545107557438314,theta,0.0024858496617525816,,,persistence_error,,full,full_best,40.167633056640625,polar_caps,,,91,validation,,,92,0.34375
vel3,28,0.0007477834587916732,theta,0.00217537023127079,,,persistence_error,,full,full_best,35.1507453918457,polar_caps,,,91,validation,,,92,0.34375
Bcc1,28,2.9023046863585478e-06,r,8.44306850922294e-06,,,persistence_error,,full,full_best,0.13642743229866028,polar_caps,,,91,validation,,,92,0.34375
Bcc2,28,0.04599112644791603,r,0.13379237055778503,,,persistence_error,,full,full_best,2161.8857421875,polar_caps,,,91,validation,,,92,0.34375
Bcc3,28,0.0007183603011071682,r,0.002089775400236249,,,persistence_error,,full,full_best,33.767662048339844,polar_caps,,,91,validation,,,92,0.34375
rho,28,2.5373707103426568e-05,r,7.381442264886573e-05,,,persistence_error,,full,full_best,1.192731261253357,polar_caps,,,91,validation,,,92,0.34375
press,28,2.1586226921499474e-06,r,6.279629815253429e-06,,,persistence_error,,full,full_best,0.1014694795012474,polar_caps,,,91,validation,,,92,0.34375
vel1,28,5.917316593695432e-05,r,0.00017214012041222304,,,persistence_error,,full,full_best,2.7815284729003906,polar_caps,,,91,validation,,,92,0.34375
vel2,28,0.005379198584705591,r,0.015648577362298965,,,persistence_error,,full,full_best,252.8577423095703,polar_caps,,,91,validation,,,92,0.34375
vel3,28,0.00014812509471084923,r,0.00043090939288958907,,,persistence_error,,full,full_best,6.962854862213135,polar_caps,,,91,validation,,,92,0.34375
all,28,0.2919475734233856,all,0.934232234954834,0.9664006233215332,0.727343738079071,persistence_error,0.29669490456581116,full,full_best,1886.9754638671875,remaining_angular,0.3485262393951416,0.11874999850988388,91,validation,0.8621413111686707,0.3148437440395355,92,0.3125
Bcc1,28,1.1054000770283068e-10,phi,3.5372801909794305e-10,,,persistence_error,,full,full_best,5.715718998544617e-06,remaining_angular,,,91,validation,,,92,0.3125
Bcc2,28,3.7829482835149975e-07,phi,1.2105434734621667e-06,,,persistence_error,,full,full_best,0.01956058107316494,remaining_angular,,,91,validation,,,92,0.3125
Bcc3,28,1.3423932614387013e-06,phi,4.295658527553314e-06,,,persistence_error,,full,full_best,0.06941144913434982,remaining_angular,,,91,validation,,,92,0.3125
rho,28,3.0129383432608847e-09,phi,9.641403231341883e-09,,,persistence_error,,full,full_best,0.0001557907380629331,remaining_angular,,,91,validation,,,92,0.3125
press,28,7.374435426754644e-07,phi,2.359819291086751e-06,,,persistence_error,,full,full_best,0.03813117370009422,remaining_angular,,,91,validation,,,92,0.3125
vel1,28,4.459119281818857e-06,phi,1.4269181519921403e-05,,,persistence_error,,full,full_best,0.2305687516927719,remaining_angular,,,91,validation,,,92,0.3125
vel2,28,2.454817877151072e-05,phi,7.855417061364278e-05,,,persistence_error,,full,full_best,1.2693185806274414,remaining_angular,,,91,validation,,,92,0.3125
vel3,28,5.798822530778125e-05,phi,0.0001855623268056661,,,persistence_error,,full,full_best,2.998411178588867,remaining_angular,,,91,validation,,,92,0.3125
Bcc1,28,1.070855660145753e-06,theta,3.42673820341588e-06,,,persistence_error,,full,full_best,0.05537099391222,remaining_angular,,,91,validation,,,92,0.3125
Bcc2,28,0.02837536297738552,theta,0.0908011645078659,,,persistence_error,,full,full_best,1467.2117919921875,remaining_angular,,,91,validation,,,92,0.3125
Bcc3,28,0.0818803608417511,theta,0.262017160654068,,,persistence_error,,full,full_best,4233.8076171875,remaining_angular,,,91,validation,,,92,0.3125
rho,28,0.0005057979142293334,theta,0.0016185533022508025,,,persistence_error,,full,full_best,26.15341567993164,remaining_angular,,,91,validation,,,92,0.3125
press,28,0.00017871121235657483,theta,0.0005718758911825716,,,persistence_error,,full,full_best,9.2406644821167,remaining_angular,,,91,validation,,,92,0.3125
vel1,28,0.000355741212842986,theta,0.0011383718810975552,,,persistence_error,,full,full_best,18.394397735595703,remaining_angular,,,91,validation,,,92,0.3125
vel2,28,0.003641394665464759,theta,0.011652463115751743,,,persistence_error,,full,full_best,188.28648376464844,remaining_angular,,,91,validation,,,92,0.3125
vel3,28,0.00606027664616704,theta,0.019392885267734528,,,persistence_error,,full,full_best,313.3601989746094,remaining_angular,,,91,validation,,,92,0.3125
Bcc1,28,4.125554823986022e-06,r,1.320177580055315e-05,,,persistence_error,,full,full_best,0.21332107484340668,remaining_angular,,,91,validation,,,92,0.3125
Bcc2,28,0.06915098428726196,r,0.22128315269947052,,,persistence_error,,full,full_best,3575.606689453125,remaining_angular,,,91,validation,,,92,0.3125
Bcc3,28,0.07195762544870377,r,0.23026441037654877,,,persistence_error,,full,full_best,3720.730224609375,remaining_angular,,,91,validation,,,92,0.3125
rho,28,0.0001585524732945487,r,0.0005073679494671524,,,persistence_error,,full,full_best,8.198310852050781,remaining_angular,,,91,validation,,,92,0.3125
press,28,5.784659515484236e-05,r,0.0001851091074058786,,,persistence_error,,full,full_best,2.9910876750946045,remaining_angular,,,91,validation,,,92,0.3125
vel1,28,0.0002516663516871631,r,0.000805332325398922,,,persistence_error,,full,full_best,13.012972831726074,remaining_angular,,,91,validation,,,92,0.3125
vel2,28,0.021148132160305977,r,0.06767402589321136,,,persistence_error,,full,full_best,1093.5115966796875,remaining_angular,,,91,validation,,,92,0.3125
vel3,28,0.008130474016070366,r,0.02601751685142517,,,persistence_error,,full,full_best,420.4043884277344,remaining_angular,,,91,validation,,,92,0.3125
all,28,1.0,all,1.0,0.7595229744911194,0.7209625244140625,persistence_error,1.0,full,full_best,2019.8140869140625,all,0.29104161262512207,0.20000076293945312,91,validation,0.8302154541015625,0.42578125,92,1.0
Bcc1,28,9.796149669227816e-09,phi,9.796149669227816e-09,,,persistence_error,,full,full_best,0.0001582912082085386,all,,,91,validation,,,92,1.0
Bcc2,28,6.243097345759452e-07,phi,6.243097345759452e-07,,,persistence_error,,full,full_best,0.010087916627526283,all,,,91,validation,,,92,1.0
Bcc3,28,0.00013268653128761798,phi,0.00013268653128761798,,,persistence_error,,full,full_best,2.144016981124878,all,,,91,validation,,,92,1.0
rho,28,1.299761009931899e-07,phi,1.299761009931899e-07,,,persistence_error,,full,full_best,0.002100220415741205,all,,,91,validation,,,92,1.0
press,28,1.814135998756683e-06,phi,1.814135998756683e-06,,,persistence_error,,full,full_best,0.029313739389181137,all,,,91,validation,,,92,1.0
vel1,28,1.7020876839524135e-05,phi,1.7020876839524135e-05,,,persistence_error,,full,full_best,0.27503204345703125,all,,,91,validation,,,92,1.0
vel2,28,0.000248285272391513,phi,0.000248285272391513,,,persistence_error,,full,full_best,4.011920928955078,all,,,91,validation,,,92,1.0
vel3,28,0.00032871621078811586,phi,0.00032871621078811586,,,persistence_error,,full,full_best,5.311564922332764,all,,,91,validation,,,92,1.0
Bcc1,28,0.0019524905364960432,theta,0.0019524905364960432,,,persistence_error,,full,full_best,31.54934310913086,all,,,91,validation,,,92,1.0
Bcc2,28,0.04044055566191673,theta,0.04044055566191673,,,persistence_error,,full,full_best,653.459228515625,all,,,91,validation,,,92,1.0
Bcc3,28,0.3082052171230316,theta,0.3082052171230316,,,persistence_error,,full,full_best,4980.1376953125,all,,,91,validation,,,92,1.0
rho,28,0.0013536547776311636,theta,0.0013536547776311636,,,persistence_error,,full,full_best,21.873048782348633,all,,,91,validation,,,92,1.0
press,28,0.0006625991663895547,theta,0.0006625991663895547,,,persistence_error,,full,full_best,10.70661735534668,all,,,91,validation,,,92,1.0
vel1,28,0.0013341943267732859,theta,0.0013341943267732859,,,persistence_error,,full,full_best,21.558595657348633,all,,,91,validation,,,92,1.0
vel2,28,0.014236247166991234,theta,0.014236247166991234,,,persistence_error,,full,full_best,230.0365753173828,all,,,91,validation,,,92,1.0
vel3,28,0.035742923617362976,theta,0.035742923617362976,,,persistence_error,,full,full_best,577.552490234375,all,,,91,validation,,,92,1.0
Bcc1,28,0.0010988229187205434,r,0.0010988229187205434,,,persistence_error,,full,full_best,17.75534439086914,all,,,91,validation,,,92,1.0
Bcc2,28,0.11549640446901321,r,0.11549640446901321,,,persistence_error,,full,full_best,1866.2501220703125,all,,,91,validation,,,92,1.0
Bcc3,28,0.35070982575416565,r,0.35070982575416565,,,persistence_error,,full,full_best,5666.94921875,all,,,91,validation,,,92,1.0
rho,28,0.0037732424680143595,r,0.0037732424680143595,,,persistence_error,,full,full_best,60.96998596191406,all,,,91,validation,,,92,1.0
press,28,0.0019276615930721164,r,0.0019276615930721164,,,persistence_error,,full,full_best,31.148143768310547,all,,,91,validation,,,92,1.0
vel1,28,0.001512634102255106,r,0.001512634102255106,,,persistence_error,,full,full_best,24.441917419433594,all,,,91,validation,,,92,1.0
vel2,28,0.047050949186086655,r,0.047050949186086655,,,persistence_error,,full,full_best,760.2733764648438,all,,,91,validation,,,92,1.0
vel3,28,0.07377324253320694,r,0.07377324253320694,,,persistence_error,,full,full_best,1192.06591796875,all,,,91,validation,,,92,1.0
all,28,0.3520367741584778,all,2.8162941932678223,0.9365416169166565,0.943634033203125,model_error,0.35308265686035156,full,full_best,4421.482421875,shell_0,0.7650221586227417,0.65679931640625,91,validation,1.0,1.0,92,0.125
Bcc1,28,1.6991895890328124e-08,phi,1.35935167122625e-07,,,model_error,,full,full_best,0.0017073072958737612,shell_0,,,91,validation,,,92,0.125
Bcc2,28,8.175136940735683e-07,phi,6.540109552588547e-06,,,model_error,,full,full_best,0.0821419283747673,shell_0,,,91,validation,,,92,0.125
Bcc3,28,0.0001687373296590522,phi,0.0013498986372724175,,,model_error,,full,full_best,16.954345703125,shell_0,,,91,validation,,,92,0.125
rho,28,2.0171331271967574e-08,phi,1.613706501757406e-07,,,model_error,,full,full_best,0.0020267697982490063,shell_0,,,91,validation,,,92,0.125
press,28,3.697916994838124e-08,phi,2.9583335958704993e-07,,,model_error,,full,full_best,0.0037155835889279842,shell_0,,,91,validation,,,92,0.125
vel1,28,1.3640941460835165e-06,phi,1.0912753168668132e-05,,,model_error,,full,full_best,0.13706110417842865,shell_0,,,91,validation,,,92,0.125
vel2,28,2.0890165615128353e-05,phi,0.00016712132492102683,,,model_error,,full,full_best,2.098996639251709,shell_0,,,91,validation,,,92,0.125
vel3,28,7.386095967376605e-05,phi,0.0005908876773901284,,,model_error,,full,full_best,7.421382427215576,shell_0,,,91,validation,,,92,0.125
Bcc1,28,0.004246854688972235,theta,0.03397483751177788,,,model_error,,full,full_best,426.7143859863281,shell_0,,,91,validation,,,92,0.125
Bcc2,28,0.039702750742435455,theta,0.31762200593948364,,,model_error,,full,full_best,3989.242919921875,shell_0,,,91,validation,,,92,0.125
Bcc3,28,0.06297224760055542,theta,0.5037779808044434,,,model_error,,full,full_best,6327.30908203125,shell_0,,,91,validation,,,92,0.125
rho,28,0.00038895910256542265,theta,0.0031116728205233812,,,model_error,,full,full_best,39.08173370361328,shell_0,,,91,validation,,,92,0.125
press,28,0.00033011677442118526,theta,0.002640934195369482,,,model_error,,full,full_best,33.16938781738281,shell_0,,,91,validation,,,92,0.125
vel1,28,0.0018947626231238246,theta,0.015158100984990597,,,model_error,,full,full_best,190.3814697265625,shell_0,,,91,validation,,,92,0.125
vel2,28,0.00801478698849678,theta,0.06411829590797424,,,model_error,,full,full_best,805.3077392578125,shell_0,,,91,validation,,,92,0.125
vel3,28,0.00885803997516632,theta,0.07086431980133057,,,model_error,,full,full_best,890.0358276367188,shell_0,,,91,validation,,,92,0.125
