absolute_error,channel,delta_model,delta_persistence,delta_true,error_l2,ground_truth_available,grouped_absolute_error,input,metric_source,model,model_state_metric,persistence_error_l2,persistence_relative_skill,persistence_relative_skill_undefined,reference_domain,relative_error,relative_error_undefined,signed_transport_agreement,source_snapshot,step,target,target_snapshot,transport_cosine,transport_cosine_undefined
"[0.0,0.0,4.63761307145118e-06,5.368738819493601e-06,2.916734549537241e-06,1.190438251949511e-05,2.849570580462738e-05,3.491290246389488e-06]",vel3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,-4.63761307145118e-06,-5.368738819493601e-06,2.916734549537241e-06,1.190438251949511e-05,2.849570580462738e-05,3.491290246389488e-06]",3.201166712315631e-05,True,"{""inner"":0.0,""middle"":6.206867239994283e-06,""outer"":1.5993498025508434e-05}","[0.0,0.0,0.00012461522646868429,0.0009128880905321368,0.0012688239822839472,0.0009611148834897285,0.00030475987340950297,5.772020347619479e-05]",computed_canonical_persistence,persistence,"[0.0,0.0,0.00012461522646868429,0.0009128880905321368,0.0012688239822839472,0.0009611148834897285,0.00030475987340950297,5.772020347619479e-05]",3.201166712315631e-05,0.0,False,canonical_oracle,1.0,False,0.25,100,10,"[0.0,0.0,0.0001199776133972331,0.0009075193517126432,0.0012717407168334844,0.0009730192660092236,0.00033325557921413035,6.121149372258428e-05]",101,,True
"[0.00041082287991892324,0.0008577447187335477,0.0007763012400487081,0.0005823069696856155,0.0009216161851776537,0.0006574116442848253,0.0002774632871796697,5.8660994499880244e-05]",vel3,"[0.00041082287991892324,0.0008577447187335477,0.0007716636269772569,-0.0005876757085051091,-0.0009186994506281165,-0.0006455072617653301,0.00030595899298429706,-5.5169704253490756e-05]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,-4.63761307145118e-06,-5.368738819493601e-06,2.916734549537241e-06,1.190438251949511e-05,2.849570580462738e-05,3.491290246389488e-06]",0.00179115044433926,True,"{""inner"":0.0006342837993262354,""middle"":0.0007344090097992006,""outer"":0.00016806214083977497}","[0.0,0.0,0.00012461522646868429,0.0009128880905321368,0.0012688239822839472,0.0009611148834897285,0.00030475987340950297,5.772020347619479e-05]",frozen_rollout_saved_statistics,fno_plain,"[0.00041082287991892324,0.0008577447187335477,0.0008962788534459412,0.00032521238202702765,0.0003501245316558308,0.00031560762172439834,0.0006107188663938,2.5504992227040338e-06]",3.201166712315631e-05,-54.9530510375573,False,canonical_oracle,55.9530510375573,False,0.25,100,10,"[0.0,0.0,0.0001199776133972331,0.0009075193517126432,0.0012717407168334844,0.0009730192660092236,0.00033325557921413035,6.121149372258428e-05]",101,-0.03947876144881769,False
"[0.0011064937234018415,0.0015513693974249954,0.00099588313454079,0.00040573997789223487,0.0005453462876988575,0.0002605583782527613,0.00023624059760606622,0.00010222969927028072]",vel3,"[0.0011064937234018415,0.0015513693974249954,0.0009912455214693388,-0.00041110871671172847,-0.0005424295531493203,-0.0002486539957332662,0.0002647363034106936,0.0001057209895166702]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,-4.63761307145118e-06,-5.368738819493601e-06,2.916734549537241e-06,1.190438251949511e-05,2.849570580462738e-05,3.491290246389488e-06]",0.002284521238218643,True,"{""inner"":0.0013289315604134186,""middle"":0.0005518819445961609,""outer"":0.00016923514843817348}","[0.0,0.0,0.00012461522646868429,0.0009128880905321368,0.0012688239822839472,0.0009611148834897285,0.00030475987340950297,5.772020347619479e-05]",frozen_rollout_saved_statistics,fno_full,"[0.0011064937234018415,0.0015513693974249954,0.0011158607479380231,0.0005017793738204084,0.0007263944291346269,0.0007124608877564624,0.0005694961768201966,0.000163441192992865]",3.201166712315631e-05,-70.36526908859697,False,canonical_oracle,71.36526908859697,False,0.375,100,10,"[0.0,0.0,0.0001199776133972331,0.0009075193517126432,0.0012717407168334844,0.0009730192660092236,0.00033325557921413035,6.121149372258428e-05]",101,0.013411341380559183,False
"[9.131403098450565e-05,0.00018876082356548315,6.081523873520625e-05,0.000551117211771516,0.0007403667167545813,0.0008291081493547859,0.0002544086372395751,5.013827361121933e-05]",vel3,"[9.131403098450565e-05,0.00018876082356548315,5.617762566375507e-05,-0.0005564859505910096,-0.000737449982205044,-0.0008172037668352908,-0.0002259129314349477,-4.664698336482984e-05]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,-4.63761307145118e-06,-5.368738819493601e-06,2.916734549537241e-06,1.190438251949511e-05,2.849570580462738e-05,3.491290246389488e-06]",0.0012861564348586358,True,"{""inner"":0.00014003742727499439,""middle"":0.0005453518291540224,""outer"":0.0001522734554253972}","[0.0,0.0,0.00012461522646868429,0.0009128880905321368,0.0012688239822839472,0.0009611148834897285,0.00030475987340950297,5.772020347619479e-05]",frozen_rollout_saved_statistics,localno_plain,"[9.131403098450565e-05,0.00018876082356548315,0.00018079285213243936,0.00035640213994112723,0.0005313740000789032,0.0001439111166544378,7.884694197455527e-05,1.1073220111364955e-05]",3.201166712315631e-05,-39.17773988185288,False,canonical_oracle,40.17773988185288,False,0.125,100,10,"[0.0,0.0,0.0001199776133972331,0.0009075193517126432,0.0012717407168334844,0.0009730192660092236,0.00033325557921413035,6.121149372258428e-05]",101,-0.3864219943056799,False
"[1.2833189750998457,0.11577278063195529,0.008510376960381427,0.0003771364751939954,0.0013575515691030774,0.00014822486484593371,5.122048118310168e-06,3.6298357212834653e-08]",Bcc1,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[1.2833189750998457,0.11577278063195529,0.008510376960381427,0.0003771364751939954,0.0013575515691030774,0.00014822486484593371,5.122048118310168e-06,3.6298357212834653e-08]",1.2885594135613663,True,"{""inner"":0.6995458778659005,""middle"":0.0025983224673811083,""outer"":2.5791732377615013e-06}","[21.903298294793203,2.267285453045968,0.2379473834815815,0.03169063341411918,0.005907530076279992,0.0004557600763040732,6.229726133847976e-05,1.8385552458303298e-05]",computed_canonical_persistence,persistence,"[21.903298294793203,2.267285453045968,0.2379473834815815,0.03169063341411918,0.005907530076279992,0.0004557600763040732,6.229726133847976e-05,1.8385552458303298e-05]",1.2885594135613663,0.0,False,canonical_oracle,1.0,False,0.0,101,11,"[23.18661726989305,2.3830582336779234,0.24645776044196294,0.032067769889313175,0.0072650816453830695,0.0006039849411500069,6.741930945678993e-05,1.8421850815516132e-05]",102,,True
"[3.4570358239104006e-05,3.6730628720752444e-05,3.3443417791192956e-07,3.9313381364928743e-07,2.008122270739656e-07,1.6084779803050166e-08,1.0681444570242856e-10,9.810371019365724e-13]",Bcc2,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-3.4570358239104006e-05,3.6730628720752444e-05,-3.3443417791192956e-07,-3.9313381364928743e-07,2.008122270739656e-07,1.6084779803050166e-08,1.0681444570242856e-10,9.810371019365724e-13]",5.044358967895361e-05,True,"{""inner"":3.5650493479928225e-05,""middle"":2.3611624960955818e-07,""outer"":5.3897741402182565e-11}","[0.0026021502762261584,0.0005006908408500704,2.1506078253790347e-05,3.968803324699769e-06,4.139073022428597e-07,2.464735340421295e-08,1.832785761590345e-09,1.7313256495869515e-10]",computed_canonical_persistence,persistence,"[0.0026021502762261584,0.0005006908408500704,2.1506078253790347e-05,3.968803324699769e-06,4.139073022428597e-07,2.464735340421295e-08,1.832785761590345e-09,1.7313256495869515e-10]",5.044358967895361e-05,0.0,False,canonical_oracle,1.0,False,0.0,101,11,"[0.0025675799179870544,0.0005374214695708228,2.1171644075878417e-05,3.575669511050482e-06,6.147195293168253e-07,4.0732133207263115e-08,1.9396002072927736e-09,1.7411360206063172e-10]",102,,True
"[0.0,0.0,0.0,2.9599024181260346e-08,2.9874627846986754e-07,1.2260480542384769e-06,2.922281634243505e-07,4.986539937265735e-09]",Bcc3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,-2.9599024181260346e-08,2.9874627846986754e-07,1.2260480542384769e-06,2.922281634243505e-07,4.986539937265735e-09]",1.2956625477001906e-06,True,"{""inner"":0.0,""middle"":3.885983392224012e-07,""outer"":1.486073516808081e-07}","[2.9146811565102524e-05,2.9146811565102524e-05,2.9146811565102524e-05,2.8785479057293932e-05,2.4254241750042577e-05,7.382266753028803e-06,4.874826818832798e-07,2.4187206433114984e-08]",computed_canonical_persistence,persistence,"[2.9146811565102524e-05,2.9146811565102524e-05,2.9146811565102524e-05,2.8785479057293932e-05,2.4254241750042577e-05,7.382266753028803e-06,4.874826818832798e-07,2.4187206433114984e-08]",1.2956625477001906e-06,0.0,False,canonical_oracle,1.0,False,0.375,101,11,"[2.9146811565102524e-05,2.9146811565102524e-05,2.9146811565102524e-05,2.875588003311267e-05,2.4552988028512444e-05,8.60831480726728e-06,7.797108453076303e-07,2.917374637038072e-08]",102,,True
"[3.6365519057818005,0.03888038705394514,0.033572373658466326,0.009440789691859075,0.008432022646271874,0.0006463077291199645,0.0005442578056437594,0.00010246072393804706]",rho,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-3.6365519057818005,0.03888038705394514,0.033572373658466326,0.009440789691859075,0.008432022646271874,0.0006463077291199645,-0.0005442578056437594,0.00010246072393804706]",3.6369368298281075,True,"{""inner"":1.8377161464178728,""middle"":0.01302287343142931,""outer"":0.00032335926479090324}","[105.68774458935266,13.191998193838183,1.6713613790584791,0.2521828373358669,0.05819104607517756,0.02130722117970767,0.05870219386820427,0.046868624885409826]",computed_canonical_persistence,persistence,"[105.68774458935266,13.191998193838183,1.6713613790584791,0.2521828373358669,0.05819104607517756,0.02130722117970767,0.05870219386820427,0.046868624885409826]",3.6369368298281075,0.0,False,canonical_oracle,1.0,False,0.0,101,11,"[102.05119268357086,13.230878580892128,1.7049337527169455,0.26162362702772596,0.06662306872144944,0.021953528908827635,0.05815793606256051,0.04697108560934787]",102,,True
"[0.27974364762372783,0.0020531276721586673,9.384201033048475e-06,8.452759465119424e-07,1.311451622481288e-07,3.030688282007532e-09,1.098704809650697e-09,1.6315864708134746e-10]",press,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.27974364762372783,0.0020531276721586673,9.384201033048475e-06,8.452759465119424e-07,1.311451622481288e-07,3.030688282007532e-09,-1.098704809650697e-09,1.6315864708134746e-10]",0.27975118195972204,True,"{""inner"":0.14089838764794324,""middle"":2.590913207522638e-06,""outer"":6.309317283660222e-10}","[2.297860863866261,0.021148897138356337,0.0003275991494040455,9.742066781767788e-06,6.926425739500227e-07,3.9595200774459015e-08,8.255634455323842e-08,6.103416657762719e-08]",computed_canonical_persistence,persistence,"[2.297860863866261,0.021148897138356337,0.0003275991494040455,9.742066781767788e-06,6.926425739500227e-07,3.9595200774459015e-08,8.255634455323842e-08,6.103416657762719e-08]",0.27975118195972204,0.0,False,canonical_oracle,1.0,False,0.0,101,11,"[2.577604511489989,0.023202024810515004,0.00033698335043709396,1.058734272827973e-05,8.237877361981515e-07,4.2625889056466547e-08,8.145763974358773e-08,6.119732522470854e-08]",102,,True
"[0.0006020872776561215,0.0026817123293847722,0.008000769504025625,0.014401193216572253,0.025558995750180863,0.017486725912216616,0.09904311589864798,0.007499505426775202]",vel1,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0006020872776561215,0.0026817123293847722,0.008000769504025625,0.014401193216572253,-0.025558995750180863,0.017486725912216616,0.09904311589864798,0.007499505426775202]",0.10537452255773727,True,"{""inner"":0.0016418998035204468,""middle"":0.01636192109574884,""outer"":0.05327131066271159}","[0.15871906025366334,0.060155741988660666,0.06136417473389715,0.07172364276779758,0.11437168110263482,0.415153539218944,0.2040981721249884,0.06019701940499014]",computed_canonical_persistence,persistence,"[0.15871906025366334,0.060155741988660666,0.06136417473389715,0.07172364276779758,0.11437168110263482,0.415153539218944,0.2040981721249884,0.06019701940499014]",0.10537452255773727,0.0,False,canonical_oracle,1.0,False,0.0,101,11,"[0.15932114753131946,0.06283745431804544,0.06936494423792278,0.08612483598436983,0.08881268535245396,0.4326402651311606,0.3031412880236364,0.06769652483176535]",102,,True
"[2.3966718179729927e-07,1.0960366000046747e-07,4.535287587727053e-06,1.1367367701713724e-05,9.938070742356192e-06,5.975688460110333e-07,2.908980012194657e-07,9.667096028914046e-10]",vel2,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-2.3966718179729927e-07,-1.0960366000046747e-07,4.535287587727053e-06,1.1367367701713724e-05,9.938070742356192e-06,-5.975688460110333e-07,2.908980012194657e-07,9.667096028914046e-10]",1.5781707654025012e-05,True,"{""inner"":1.7463542089888337e-07,""middle"":6.609573719452001e-06,""outer"":1.4593235541117854e-07}","[0.0005288762496209341,1.6551181630577404e-05,7.576567890236475e-05,0.00011282129890774202,3.957477297261977e-05,3.3435937255114517e-06,3.8831556140436725e-07,1.6351958489514693e-08]",computed_canonical_persistence,persistence,"[0.0005288762496209341,1.6551181630577404e-05,7.576567890236475e-05,0.00011282129890774202,3.957477297261977e-05,3.3435937255114517e-06,3.8831556140436725e-07,1.6351958489514693e-08]",1.5781707654025012e-05,0.0,False,canonical_oracle,1.0,False,0.0,101,11,"[0.0005286365824391368,1.6441577970576937e-05,8.03009664900918e-05,0.00012418866660945574,4.951284371497596e-05,2.7460248795004184e-06,6.792135626238329e-07,1.7318668092406098e-08]",102,,True
"[0.0,0.0,3.9066120071256413e-07,3.607506981656854e-05,2.2505075570436548e-05,1.2112914408514506e-05,3.57368968775274e-05,4.087497922087381e-06]",vel3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,-3.9066120071256413e-07,-3.607506981656854e-05,2.2505075570436548e-05,1.2112914408514506e-05,3.57368968775274e-05,4.087497922087381e-06]",5.699647215434646e-05,True,"{""inner"":0.0,""middle"":1.777093024905804e-05,""outer"":1.9912197399807392e-05}","[0.0,0.0,0.0001199776133972331,0.0009075193517126432,0.0012717407168334844,0.0009730192660092236,0.00033325557921413035,6.121149372258428e-05]",computed_canonical_persistence,persistence,"[0.0,0.0,0.0001199776133972331,0.0009075193517126432,0.0012717407168334844,0.0009730192660092236,0.00033325557921413035,6.121149372258428e-05]",5.699647215434646e-05,0.0,False,canonical_oracle,1.0,False,0.25,101,11,"[0.0,0.0,0.00011958695219652054,0.0008714442818960747,0.001294245792403921,0.0009851321804177381,0.00036899247609165775,6.529899164467166e-05]",102,,True
"[1.1708290348243189,0.10704476053017498,0.007636528776812479,0.00012030587142718152,0.0009384364647681692,0.0002756958215363453,7.1017289355072225e-06,5.2383364206179595e-08]",Bcc1,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[1.1708290348243189,0.10704476053017498,0.007636528776812479,-0.00012030587142718152,0.0009384364647681692,0.0002756958215363453,7.1017289355072225e-06,5.2383364206179595e-08]",1.175737427026754,True,"{""inner"":0.6389368976772469,""middle"":0.0022427417336360438,""outer"":3.577056149856701e-06}","[23.18661726989305,2.3830582336779234,0.24645776044196294,0.032067769889313175,0.0072650816453830695,0.0006039849411500069,6.741930945678993e-05,1.8421850815516132e-05]",computed_canonical_persistence,persistence,"[23.18661726989305,2.3830582336779234,0.24645776044196294,0.032067769889313175,0.0072650816453830695,0.0006039849411500069,6.741930945678993e-05,1.8421850815516132e-05]",1.175737427026754,0.0,False,canonical_oracle,1.0,False,0.0,102,12,"[24.357446304717367,2.4901029942080983,0.2540942892187754,0.03194746401788599,0.008203518110151239,0.0008796807626863522,7.452103839229715e-05,1.8474234179722312e-05]",103,,True
"[2.0505075581946607e-05,4.793196901874868e-05,5.780140713528817e-07,5.015345133330575e-07,1.5091758763163804e-07,1.4562237383599352e-08,3.5922703992813275e-11,1.0851081924508975e-12]",Bcc2,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-2.0505075581946607e-05,4.793196901874868e-05,-5.780140713528817e-07,-5.015345133330575e-07,1.5091758763163804e-07,1.4562237383599352e-08,-3.5922703992813275e-11,1.0851081924508975e-12]",5.213962412550246e-05,True,"{""inner"":3.421852230034764e-05,""middle"":3.1125710242529415e-07,""outer"":1.8503906092632086e-11}","[0.0025675799179870544,0.0005374214695708228,2.1171644075878417e-05,3.575669511050482e-06,6.147195293168253e-07,4.0732133207263115e-08,1.9396002072927736e-09,1.7411360206063172e-10]",computed_canonical_persistence,persistence,"[0.0025675799179870544,0.0005374214695708228,2.1171644075878417e-05,3.575669511050482e-06,6.147195293168253e-07,4.0732133207263115e-08,1.9396002072927736e-09,1.7411360206063172e-10]",5.213962412550246e-05,0.0,False,canonical_oracle,1.0,False,0.0,102,12,"[0.0025470748424051078,0.0005853534385895715,2.0593630004525535e-05,3.0741349977174243e-06,7.656371169484633e-07,5.529437059086247e-08,1.9036775032999603e-09,1.7519871025308262e-10]",103,,True
"[0.0,0.0,0.0,1.7400020406688156e-08,2.6419254636056563e-08,1.0158432997023666e-06,3.815613176742281e-07,6.2897842747290776e-09]",Bcc3,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,-1.7400020406688156e-08,2.6419254636056563e-08,1.0158432997023666e-06,3.815613176742281e-07,6.2897842747290776e-09]",1.0856182329932498e-06,True,"{""inner"":0.0,""middle"":2.6491564368627784e-07,""outer"":1.939255509744786e-07}","[2.9146811565102524e-05,2.9146811565102524e-05,2.9146811565102524e-05,2.875588003311267e-05,2.4552988028512444e-05,8.60831480726728e-06,7.797108453076303e-07,2.917374637038072e-08]",computed_canonical_persistence,persistence,"[2.9146811565102524e-05,2.9146811565102524e-05,2.9146811565102524e-05,2.875588003311267e-05,2.4552988028512444e-05,8.60831480726728e-06,7.797108453076303e-07,2.917374637038072e-08]",1.0856182329932498e-06,0.0,False,canonical_oracle,1.0,False,0.375,102,12,"[2.9146811565102524e-05,2.9146811565102524e-05,2.9146811565102524e-05,2.8738480012705983e-05,2.45794072831485e-05,9.624158106969646e-06,1.1612721629818584e-06,3.54635306451098e-08]",103,,True
"[4.077820368774724,0.30210045259961404,0.04581977447736296,0.005995817936176151,0.00553198715253575,0.0007109389791919198,0.0005339550469422097,9.343067763788876e-05]",rho,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-4.077820368774724,0.30210045259961404,0.04581977447736296,0.005995817936176151,0.00553198715253575,0.0007109389791919198,-0.0005339550469422097,9.343067763788876e-05]",4.0892603789896,True,"{""inner"":2.189960410687169,""middle"":0.014514629636316695,""outer"":0.0003136928622900492}","[102.05119268357086,13.230878580892128,1.7049337527169455,0.26162362702772596,0.06662306872144944,0.021953528908827635,0.05815793606256051,0.04697108560934787]",computed_canonical_persistence,persistence,"[102.05119268357086,13.230878580892128,1.7049337527169455,0.26162362702772596,0.06662306872144944,0.021953528908827635,0.05815793606256051,0.04697108560934787]",4.0892603789896,0.0,False,canonical_oracle,1.0,False,0.0,102,12,"[97.97337231479614,13.532979033491742,1.7507535271943084,0.2676194449639021,0.07215505587398519,0.022664467888019554,0.0576239810156183,0.04706451628698576]",103,,True
