record_type,split,channel,stage,scope,index,shell,gamma_mode,paper_canonical,metric,value
snapshot_clamp,train,Bcc1,,,67,,,True,positive_fraction,0.0
snapshot_clamp,train,Bcc1,,,67,,,True,negative_fraction,0.0
snapshot_clamp,train,Bcc1,,,67,,,True,total_fraction,0.0
snapshot_clamp,train,Bcc1,,,67,,,True,hit_count,0
snapshot_clamp,train,Bcc1,,,68,,,True,snapshot_index,68
snapshot_clamp,train,Bcc1,,,68,,,True,time,680.001733418351
snapshot_clamp,train,Bcc1,,,68,,,True,positive_fraction,0.0
snapshot_clamp,train,Bcc1,,,68,,,True,negative_fraction,0.0
snapshot_clamp,train,Bcc1,,,68,,,True,total_fraction,0.0
snapshot_clamp,train,Bcc1,,,68,,,True,hit_count,0
snapshot_clamp,train,Bcc1,,,69,,,True,snapshot_index,69
snapshot_clamp,train,Bcc1,,,69,,,True,time,690.0005973562124
snapshot_clamp,train,Bcc1,,,69,,,True,positive_fraction,0.0
snapshot_clamp,train,Bcc1,,,69,,,True,negative_fraction,0.0
snapshot_clamp,train,Bcc1,,,69,,,True,total_fraction,0.0
snapshot_clamp,train,Bcc1,,,69,,,True,hit_count,0
snapshot_clamp,train,Bcc1,,,70,,,True,snapshot_index,70
snapshot_clamp,train,Bcc1,,,70,,,True,time,700.0012564222494
snapshot_clamp,train,Bcc1,,,70,,,True,positive_fraction,0.0
snapshot_clamp,train,Bcc1,,,70,,,True,negative_fraction,0.0
snapshot_clamp,train,Bcc1,,,70,,,True,total_fraction,0.0
snapshot_clamp,train,Bcc1,,,70,,,True,hit_count,0
snapshot_clamp,train,Bcc1,,,71,,,True,snapshot_index,71
snapshot_clamp,train,Bcc1,,,71,,,True,time,710.0001203601108
snapshot_clamp,train,Bcc1,,,71,,,True,positive_fraction,0.0
snapshot_clamp,train,Bcc1,,,71,,,True,negative_fraction,0.0
snapshot_clamp,train,Bcc1,,,71,,,True,total_fraction,0.0
snapshot_clamp,train,Bcc1,,,71,,,True,hit_count,0
snapshot_clamp,train,Bcc1,,,72,,,True,snapshot_index,72
snapshot_clamp,train,Bcc1,,,72,,,True,time,720.0007794261478
snapshot_clamp,train,Bcc1,,,72,,,True,positive_fraction,0.0
snapshot_clamp,train,Bcc1,,,72,,,True,negative_fraction,0.0
snapshot_clamp,train,Bcc1,,,72,,,True,total_fraction,0.0
snapshot_clamp,train,Bcc1,,,72,,,True,hit_count,0
snapshot_clamp,train,Bcc1,,,73,,,True,snapshot_index,73
snapshot_clamp,train,Bcc1,,,73,,,True,time,730.0014384921848
snapshot_clamp,train,Bcc1,,,73,,,True,positive_fraction,0.0
snapshot_clamp,train,Bcc1,,,73,,,True,negative_fraction,0.0
snapshot_clamp,train,Bcc1,,,73,,,True,total_fraction,0.0
snapshot_clamp,train,Bcc1,,,73,,,True,hit_count,0
snapshot_clamp,train,Bcc1,,,74,,,True,snapshot_index,74
snapshot_clamp,train,Bcc1,,,74,,,True,time,740.0003024300462
snapshot_clamp,train,Bcc1,,,74,,,True,positive_fraction,0.0
snapshot_clamp,train,Bcc1,,,74,,,True,negative_fraction,0.0
snapshot_clamp,train,Bcc1,,,74,,,True,total_fraction,0.0
snapshot_clamp,train,Bcc1,,,74,,,True,hit_count,0
snapshot_clamp,train,Bcc1,,,75,,,True,snapshot_index,75
snapshot_clamp,train,Bcc1,,,75,,,True,time,750.0009614960832
snapshot_clamp,train,Bcc1,,,75,,,True,positive_fraction,0.0
snapshot_clamp,train,Bcc1,,,75,,,True,negative_fraction,0.0
snapshot_clamp,train,Bcc1,,,75,,,True,total_fraction,0.0
snapshot_clamp,train,Bcc1,,,75,,,True,hit_count,0
snapshot_clamp,train,Bcc1,,,76,,,True,snapshot_index,76
snapshot_clamp,train,Bcc1,,,76,,,True,time,760.0016205621201
snapshot_clamp,train,Bcc1,,,76,,,True,positive_fraction,0.0
snapshot_clamp,train,Bcc1,,,76,,,True,negative_fraction,0.0
snapshot_clamp,train,Bcc1,,,76,,,True,total_fraction,0.0
snapshot_clamp,train,Bcc1,,,76,,,True,hit_count,0
snapshot_clamp,train,Bcc1,,,77,,,True,snapshot_index,77
snapshot_clamp,train,Bcc1,,,77,,,True,time,770.0004844999816
snapshot_clamp,train,Bcc1,,,77,,,True,positive_fraction,0.0
snapshot_clamp,train,Bcc1,,,77,,,True,negative_fraction,0.0
snapshot_clamp,train,Bcc1,,,77,,,True,total_fraction,0.0
snapshot_clamp,train,Bcc1,,,77,,,True,hit_count,0
snapshot_clamp,train,Bcc1,,,78,,,True,snapshot_index,78
snapshot_clamp,train,Bcc1,,,78,,,True,time,780.0011435660185
snapshot_clamp,train,Bcc1,,,78,,,True,positive_fraction,0.0
snapshot_clamp,train,Bcc1,,,78,,,True,negative_fraction,0.0
snapshot_clamp,train,Bcc1,,,78,,,True,total_fraction,0.0
snapshot_clamp,train,Bcc1,,,78,,,True,hit_count,0
snapshot_clamp,train,Bcc1,,,79,,,True,snapshot_index,79
snapshot_clamp,train,Bcc1,,,79,,,True,time,790.0000075038799
snapshot_clamp,train,Bcc1,,,79,,,True,positive_fraction,0.0
snapshot_clamp,train,Bcc1,,,79,,,True,negative_fraction,0.0
snapshot_clamp,train,Bcc1,,,79,,,True,total_fraction,0.0
snapshot_clamp,train,Bcc1,,,79,,,True,hit_count,0
snapshot_clamp,train,Bcc1,,,80,,,True,snapshot_index,80
snapshot_clamp,train,Bcc1,,,80,,,True,time,800.0006665699169
snapshot_clamp,train,Bcc1,,,80,,,True,positive_fraction,0.0
snapshot_clamp,train,Bcc1,,,80,,,True,negative_fraction,0.0
snapshot_clamp,train,Bcc1,,,80,,,True,total_fraction,0.0
snapshot_clamp,train,Bcc1,,,80,,,True,hit_count,0
snapshot_clamp,train,Bcc1,,,81,,,True,snapshot_index,81
snapshot_clamp,train,Bcc1,,,81,,,True,time,810.0013256359539
snapshot_clamp,train,Bcc1,,,81,,,True,positive_fraction,0.0
snapshot_clamp,train,Bcc1,,,81,,,True,negative_fraction,0.0
snapshot_clamp,train,Bcc1,,,81,,,True,total_fraction,0.0
snapshot_clamp,train,Bcc1,,,81,,,True,hit_count,0
snapshot_clamp,train,Bcc1,,,82,,,True,snapshot_index,82
snapshot_clamp,train,Bcc1,,,82,,,True,time,820.0001895738153
snapshot_clamp,train,Bcc1,,,82,,,True,positive_fraction,0.0
snapshot_clamp,train,Bcc1,,,82,,,True,negative_fraction,0.0
snapshot_clamp,train,Bcc1,,,82,,,True,total_fraction,0.0
snapshot_clamp,train,Bcc1,,,82,,,True,hit_count,0
snapshot_clamp,train,Bcc1,,,83,,,True,snapshot_index,83
snapshot_clamp,train,Bcc1,,,83,,,True,time,830.0008486398523
snapshot_clamp,train,Bcc1,,,83,,,True,positive_fraction,0.0
snapshot_clamp,train,Bcc1,,,83,,,True,negative_fraction,0.0
snapshot_clamp,train,Bcc1,,,83,,,True,total_fraction,0.0
snapshot_clamp,train,Bcc1,,,83,,,True,hit_count,0
snapshot_clamp,train,Bcc1,,,84,,,True,snapshot_index,84
snapshot_clamp,train,Bcc1,,,84,,,True,time,840.0015077058893
snapshot_clamp,train,Bcc1,,,84,,,True,positive_fraction,0.0
snapshot_clamp,train,Bcc1,,,84,,,True,negative_fraction,0.0
snapshot_clamp,train,Bcc1,,,84,,,True,total_fraction,0.0
snapshot_clamp,train,Bcc1,,,84,,,True,hit_count,0
snapshot_clamp,train,Bcc1,,,85,,,True,snapshot_index,85
snapshot_clamp,train,Bcc1,,,85,,,True,time,850.0003716437507
snapshot_clamp,train,Bcc1,,,85,,,True,positive_fraction,0.0
snapshot_clamp,train,Bcc1,,,85,,,True,negative_fraction,0.0
snapshot_clamp,train,Bcc1,,,85,,,True,total_fraction,0.0
snapshot_clamp,train,Bcc1,,,85,,,True,hit_count,0
snapshot_clamp,train,Bcc1,,,86,,,True,snapshot_index,86
snapshot_clamp,train,Bcc1,,,86,,,True,time,860.0010307097876
snapshot_clamp,train,Bcc1,,,86,,,True,positive_fraction,0.0
snapshot_clamp,train,Bcc1,,,86,,,True,negative_fraction,0.0
snapshot_clamp,train,Bcc1,,,86,,,True,total_fraction,0.0
snapshot_clamp,train,Bcc1,,,86,,,True,hit_count,0
snapshot_clamp,train,Bcc1,,,87,,,True,snapshot_index,87
snapshot_clamp,train,Bcc1,,,87,,,True,time,870.0016897758246
snapshot_clamp,train,Bcc1,,,87,,,True,positive_fraction,0.0
snapshot_clamp,train,Bcc1,,,87,,,True,negative_fraction,0.0
snapshot_clamp,train,Bcc1,,,87,,,True,total_fraction,0.0
snapshot_clamp,train,Bcc1,,,87,,,True,hit_count,0
snapshot_clamp,train,Bcc1,,,88,,,True,snapshot_index,88
snapshot_clamp,train,Bcc1,,,88,,,True,time,880.000553713686
snapshot_clamp,train,Bcc1,,,88,,,True,positive_fraction,0.0
snapshot_clamp,train,Bcc1,,,88,,,True,negative_fraction,0.0
snapshot_clamp,train,Bcc1,,,88,,,True,total_fraction,0.0
snapshot_clamp,train,Bcc1,,,88,,,True,hit_count,0
snapshot_clamp,train,Bcc1,,,89,,,True,snapshot_index,89
snapshot_clamp,train,Bcc1,,,89,,,True,time,890.001212779723
snapshot_clamp,train,Bcc1,,,89,,,True,positive_fraction,0.0
snapshot_clamp,train,Bcc1,,,89,,,True,negative_fraction,0.0
snapshot_clamp,train,Bcc1,,,89,,,True,total_fraction,0.0
snapshot_clamp,train,Bcc1,,,89,,,True,hit_count,0
snapshot_clamp,train,Bcc1,,,90,,,True,snapshot_index,90
snapshot_clamp,train,Bcc1,,,90,,,True,time,900.0000767175844
snapshot_clamp,train,Bcc1,,,90,,,True,positive_fraction,0.0
snapshot_clamp,train,Bcc1,,,90,,,True,negative_fraction,0.0
snapshot_clamp,train,Bcc1,,,90,,,True,total_fraction,0.0
snapshot_clamp,train,Bcc1,,,90,,,True,hit_count,0
shell_clamp,train,Bcc1,,,,0,,True,shell,0
shell_clamp,train,Bcc1,,,,0,,True,r_lower,1.1456345721309733
shell_clamp,train,Bcc1,,,,0,,True,r_upper,2.1731385678184307
shell_clamp,train,Bcc1,,,,0,,True,voxel_count,2621440
shell_clamp,train,Bcc1,,,,0,,True,positive_fraction,0.0
shell_clamp,train,Bcc1,,,,0,,True,negative_fraction,0.0
shell_clamp,train,Bcc1,,,,0,,True,total_fraction,0.0
shell_clamp,train,Bcc1,,,,1,,True,shell,1
shell_clamp,train,Bcc1,,,,1,,True,r_lower,2.1731385678184307
shell_clamp,train,Bcc1,,,,1,,True,r_upper,4.122196859122056
shell_clamp,train,Bcc1,,,,1,,True,voxel_count,2621440
shell_clamp,train,Bcc1,,,,1,,True,positive_fraction,0.0
shell_clamp,train,Bcc1,,,,1,,True,negative_fraction,0.0
shell_clamp,train,Bcc1,,,,1,,True,total_fraction,0.0
shell_clamp,train,Bcc1,,,,2,,True,shell,2
shell_clamp,train,Bcc1,,,,2,,True,r_lower,4.122196859122056
shell_clamp,train,Bcc1,,,,2,,True,r_upper,7.819338903185626
shell_clamp,train,Bcc1,,,,2,,True,voxel_count,2621440
shell_clamp,train,Bcc1,,,,2,,True,positive_fraction,0.0
shell_clamp,train,Bcc1,,,,2,,True,negative_fraction,0.0
shell_clamp,train,Bcc1,,,,2,,True,total_fraction,0.0
shell_clamp,train,Bcc1,,,,3,,True,shell,3
shell_clamp,train,Bcc1,,,,3,,True,r_lower,7.819338903185626
shell_clamp,train,Bcc1,,,,3,,True,r_upper,14.832397134933096
shell_clamp,train,Bcc1,,,,3,,True,voxel_count,2621440
shell_clamp,train,Bcc1,,,,3,,True,positive_fraction,0.0
shell_clamp,train,Bcc1,,,,3,,True,negative_fraction,0.0
shell_clamp,train,Bcc1,,,,3,,True,total_fraction,0.0
shell_clamp,train,Bcc1,,,,4,,True,shell,4
shell_clamp,train,Bcc1,,,,4,,True,r_lower,14.832397134933096
shell_clamp,train,Bcc1,,,,4,,True,r_upper,28.135371479901284
shell_clamp,train,Bcc1,,,,4,,True,voxel_count,2621440
shell_clamp,train,Bcc1,,,,4,,True,positive_fraction,0.0
shell_clamp,train,Bcc1,,,,4,,True,negative_fraction,0.0
shell_clamp,train,Bcc1,,,,4,,True,total_fraction,0.0
shell_clamp,train,Bcc1,,,,5,,True,shell,5
shell_clamp,train,Bcc1,,,,5,,True,r_lower,28.135371479901284
shell_clamp,train,Bcc1,,,,5,,True,r_upper,53.36960176502269
shell_clamp,train,Bcc1,,,,5,,True,voxel_count,2621440
shell_clamp,train,Bcc1,,,,5,,True,positive_fraction,0.0
shell_clamp,train,Bcc1,,,,5,,True,negative_fraction,0.0
shell_clamp,train,Bcc1,,,,5,,True,total_fraction,0.0
shell_clamp,train,Bcc1,,,,6,,True,shell,6
shell_clamp,train,Bcc1,,,,6,,True,r_lower,53.36960176502269
shell_clamp,train,Bcc1,,,,6,,True,r_upper,101.23606843406442
shell_clamp,train,Bcc1,,,,6,,True,voxel_count,2621440
shell_clamp,train,Bcc1,,,,6,,True,positive_fraction,0.0
shell_clamp,train,Bcc1,,,,6,,True,negative_fraction,0.0
shell_clamp,train,Bcc1,,,,6,,True,total_fraction,0.0
shell_clamp,train,Bcc1,,,,7,,True,shell,7
shell_clamp,train,Bcc1,,,,7,,True,r_lower,101.23606843406442
shell_clamp,train,Bcc1,,,,7,,True,r_upper,192.03331509030292
shell_clamp,train,Bcc1,,,,7,,True,voxel_count,2621440
shell_clamp,train,Bcc1,,,,7,,True,positive_fraction,0.0
shell_clamp,train,Bcc1,,,,7,,True,negative_fraction,0.0
shell_clamp,train,Bcc1,,,,7,,True,total_fraction,0.0
region_concentration,train,Bcc1,,equatorial_band_abs_theta_minus_pi_over_2_le_pi_over_8,,,,True,region_voxel_fraction,0.25
region_concentration,train,Bcc1,,equatorial_band_abs_theta_minus_pi_over_2_le_pi_over_8,,,,True,clamp_hit_count,0
region_concentration,train,Bcc1,,equatorial_band_abs_theta_minus_pi_over_2_le_pi_over_8,,,,True,clamp_hit_share,0.0
region_concentration,train,Bcc1,,equatorial_band_abs_theta_minus_pi_over_2_le_pi_over_8,,,,True,enrichment_over_uniform,0.0
region_concentration,train,Bcc1,,polar_caps_theta_le_pi_over_4_or_ge_3pi_over_4,,,,True,region_voxel_fraction,0.5
region_concentration,train,Bcc1,,polar_caps_theta_le_pi_over_4_or_ge_3pi_over_4,,,,True,clamp_hit_count,0
region_concentration,train,Bcc1,,polar_caps_theta_le_pi_over_4_or_ge_3pi_over_4,,,,True,clamp_hit_share,0.0
region_concentration,train,Bcc1,,polar_caps_theta_le_pi_over_4_or_ge_3pi_over_4,,,,True,enrichment_over_uniform,0.0
region_concentration,train,Bcc1,,inner_two_log_shells,,,,True,region_voxel_fraction,0.25
region_concentration,train,Bcc1,,inner_two_log_shells,,,,True,clamp_hit_count,0
region_concentration,train,Bcc1,,inner_two_log_shells,,,,True,clamp_hit_share,0.0
region_concentration,train,Bcc1,,inner_two_log_shells,,,,True,enrichment_over_uniform,0.0
paper_roundtrip,train,Bcc1,,all_voxels,,,,True,count,20971520
paper_roundtrip,train,Bcc1,,all_voxels,,,,True,nonfinite_count,0
paper_roundtrip,train,Bcc1,,all_voxels,,,,True,mae,2.7938014540787966e-09
paper_roundtrip,train,Bcc1,,all_voxels,,,,True,rmse,7.722524170868816e-09
paper_roundtrip,train,Bcc1,,all_voxels,,,,True,relative_l2,1.35171993437607e-07
paper_roundtrip,train,Bcc1,,all_voxels,,,,True,q99_absolute_error,2.9802322387695312e-08
paper_roundtrip,train,Bcc1,,all_voxels,,,,True,max_absolute_error,2.384185791015625e-07
paper_roundtrip,train,Bcc1,,all_voxels,,,,True,error_squared_sum,1.2506864983925712e-09
paper_roundtrip,train,Bcc1,,all_voxels,,,,True,truth_squared_sum,68450.24775268223
paper_roundtrip,train,Bcc1,,clamped_voxels,,,,True,count,0
paper_roundtrip,train,Bcc1,,clamped_voxels,,,,True,nonfinite_count,0
paper_roundtrip,train,Bcc1,,clamped_voxels,,,,True,mae,
paper_roundtrip,train,Bcc1,,clamped_voxels,,,,True,rmse,
paper_roundtrip,train,Bcc1,,clamped_voxels,,,,True,relative_l2,
paper_roundtrip,train,Bcc1,,clamped_voxels,,,,True,q99_absolute_error,
paper_roundtrip,train,Bcc1,,clamped_voxels,,,,True,max_absolute_error,
paper_roundtrip,train,Bcc1,,clamped_voxels,,,,True,error_squared_sum,0.0
paper_roundtrip,train,Bcc1,,clamped_voxels,,,,True,truth_squared_sum,0.0
paper_roundtrip,train,Bcc1,,unclamped_voxels,,,,True,count,20971520
paper_roundtrip,train,Bcc1,,unclamped_voxels,,,,True,nonfinite_count,0
paper_roundtrip,train,Bcc1,,unclamped_voxels,,,,True,mae,2.7938014540787966e-09
paper_roundtrip,train,Bcc1,,unclamped_voxels,,,,True,rmse,7.722524170868816e-09
paper_roundtrip,train,Bcc1,,unclamped_voxels,,,,True,relative_l2,1.35171993437607e-07
paper_roundtrip,train,Bcc1,,unclamped_voxels,,,,True,q99_absolute_error,2.9802322387695312e-08
paper_roundtrip,train,Bcc1,,unclamped_voxels,,,,True,max_absolute_error,2.384185791015625e-07
paper_roundtrip,train,Bcc1,,unclamped_voxels,,,,True,error_squared_sum,1.2506864983925712e-09
paper_roundtrip,train,Bcc1,,unclamped_voxels,,,,True,truth_squared_sum,68450.24775268223
diagnostic_float64_decode,train,Bcc1,,float64_unclamped_roundtrip_on_finite,,,,False,count,20971520
diagnostic_float64_decode,train,Bcc1,,float64_unclamped_roundtrip_on_finite,,,,False,nonfinite_count,0
diagnostic_float64_decode,train,Bcc1,,float64_unclamped_roundtrip_on_finite,,,,False,mae,1.2845243513136327e-17
diagnostic_float64_decode,train,Bcc1,,float64_unclamped_roundtrip_on_finite,,,,False,rmse,3.974972056004853e-17
diagnostic_float64_decode,train,Bcc1,,float64_unclamped_roundtrip_on_finite,,,,False,relative_l2,6.957633084475151e-16
diagnostic_float64_decode,train,Bcc1,,float64_unclamped_roundtrip_on_finite,,,,False,q99_absolute_error,1.6653345369377348e-16
diagnostic_float64_decode,train,Bcc1,,float64_unclamped_roundtrip_on_finite,,,,False,max_absolute_error,2.4424906541753444e-15
diagnostic_float64_decode,train,Bcc1,,float64_unclamped_roundtrip_on_finite,,,,False,error_squared_sum,3.3135846429335375e-26
diagnostic_float64_decode,train,Bcc1,,float64_unclamped_roundtrip_on_finite,,,,False,truth_squared_sum,68450.24775268223
diagnostic_float64_decode,train,Bcc1,,paper_clamped_vs_float64_unclamped_on_finite,,,,False,count,20971520
diagnostic_float64_decode,train,Bcc1,,paper_clamped_vs_float64_unclamped_on_finite,,,,False,nonfinite_count,0
diagnostic_float64_decode,train,Bcc1,,paper_clamped_vs_float64_unclamped_on_finite,,,,False,mae,2.793801456935139e-09
diagnostic_float64_decode,train,Bcc1,,paper_clamped_vs_float64_unclamped_on_finite,,,,False,rmse,7.722524170973618e-09
diagnostic_float64_decode,train,Bcc1,,paper_clamped_vs_float64_unclamped_on_finite,,,,False,relative_l2,1.3517199343944142e-07
diagnostic_float64_decode,train,Bcc1,,paper_clamped_vs_float64_unclamped_on_finite,,,,False,q99_absolute_error,2.980232247096204e-08
diagnostic_float64_decode,train,Bcc1,,paper_clamped_vs_float64_unclamped_on_finite,,,,False,max_absolute_error,2.3841858043383013e-07
diagnostic_float64_decode,train,Bcc1,,paper_clamped_vs_float64_unclamped_on_finite,,,,False,error_squared_sum,1.250686498426517e-09
diagnostic_float64_decode,train,Bcc1,,paper_clamped_vs_float64_unclamped_on_finite,,,,False,truth_squared_sum,68450.2477526822
gamma_sensitivity,train,Bcc1,,,,,gamma_6_paper_canonical,True,clamp_hit_fraction,0.0
gamma_sensitivity,train,Bcc1,,,,,gamma_6_paper_canonical,True,relative_l2,1.35171993437607e-07
gamma_sensitivity,train,Bcc1,,,,,gamma_6_paper_canonical,True,rmse,7.722524170868816e-09
gamma_sensitivity,train,Bcc1,,,,,gamma_6_paper_canonical,True,max_absolute_error,2.384185791015625e-07
gamma_sensitivity,train,Bcc1,,,,,gamma_8_diagnostic_extension,False,clamp_hit_fraction,0.0
gamma_sensitivity,train,Bcc1,,,,,gamma_8_diagnostic_extension,False,relative_l2,1.317859800597723e-07
gamma_sensitivity,train,Bcc1,,,,,gamma_8_diagnostic_extension,False,rmse,7.52907751458877e-09
gamma_sensitivity,train,Bcc1,,,,,gamma_8_diagnostic_extension,False,max_absolute_error,2.384185791015625e-07
gamma_sensitivity,train,Bcc1,,,,,gamma_12_diagnostic_extension,False,clamp_hit_fraction,0.0
gamma_sensitivity,train,Bcc1,,,,,gamma_12_diagnostic_extension,False,relative_l2,1.297653767369149e-07
gamma_sensitivity,train,Bcc1,,,,,gamma_12_diagnostic_extension,False,rmse,7.413638231615505e-09
gamma_sensitivity,train,Bcc1,,,,,gamma_12_diagnostic_extension,False,max_absolute_error,2.384185791015625e-07
gamma_sensitivity,train,Bcc1,,,,,no_soft_clip_diagnostic_extension,False,clamp_hit_fraction,0.0
gamma_sensitivity,train,Bcc1,,,,,no_soft_clip_diagnostic_extension,False,relative_l2,2.9778846424472996e-16
gamma_sensitivity,train,Bcc1,,,,,no_soft_clip_diagnostic_extension,False,rmse,1.701298142057306e-17
gamma_sensitivity,train,Bcc1,,,,,no_soft_clip_diagnostic_extension,False,max_absolute_error,4.440892098500626e-16
stage_summary,train,Bcc2,physical,,,,,True,count,20971520
stage_summary,train,Bcc2,physical,,,,,True,finite_count,20971520
stage_summary,train,Bcc2,physical,,,,,True,nonfinite_fraction,0.0
stage_summary,train,Bcc2,physical,,,,,True,min,-0.11268343031406403
stage_summary,train,Bcc2,physical,,,,,True,max,0.09478442370891571
stage_summary,train,Bcc2,physical,,,,,True,mean,-0.0005516329482949621
stage_summary,train,Bcc2,physical,,,,,True,std,0.006591106798028221
stage_summary,train,Bcc2,physical,,,,,True,q0.001,-0.06810489655286074
stage_summary,train,Bcc2,physical,,,,,True,q0.01,-0.021641831491142512
stage_summary,train,Bcc2,physical,,,,,True,q0.5,-0.00014330503472592682
stage_summary,train,Bcc2,physical,,,,,True,q0.99,0.022420587297528945
stage_summary,train,Bcc2,physical,,,,,True,q0.999,0.04720968861505384
stage_summary,train,Bcc2,transformed_x_hat,,,,,True,count,20971520
stage_summary,train,Bcc2,transformed_x_hat,,,,,True,finite_count,20971520
stage_summary,train,Bcc2,transformed_x_hat,,,,,True,nonfinite_fraction,0.0
stage_summary,train,Bcc2,transformed_x_hat,,,,,True,min,-2.0556971696343385
stage_summary,train,Bcc2,transformed_x_hat,,,,,True,max,1.9812948906310697
stage_summary,train,Bcc2,transformed_x_hat,,,,,True,mean,-0.1259064281457339
stage_summary,train,Bcc2,transformed_x_hat,,,,,True,std,0.4242526848055165
stage_summary,train,Bcc2,transformed_x_hat,,,,,True,q0.001,-1.8395088211881754
stage_summary,train,Bcc2,transformed_x_hat,,,,,True,q0.01,-1.3549115538910517
stage_summary,train,Bcc2,transformed_x_hat,,,,,True,q0.5,-0.05816211598100435
stage_summary,train,Bcc2,transformed_x_hat,,,,,True,q0.99,1.3695977812947115
stage_summary,train,Bcc2,transformed_x_hat,,,,,True,q0.999,1.6831343263968737
stage_summary,train,Bcc2,robust_z,,,,,True,count,20971520
stage_summary,train,Bcc2,robust_z,,,,,True,finite_count,20971520
stage_summary,train,Bcc2,robust_z,,,,,True,nonfinite_fraction,0.0
stage_summary,train,Bcc2,robust_z,,,,,True,min,-17.32203527429962
stage_summary,train,Bcc2,robust_z,,,,,True,max,17.68557009517333
stage_summary,train,Bcc2,robust_z,,,,,True,mean,-0.5874587095752976
stage_summary,train,Bcc2,robust_z,,,,,True,std,3.678994247423533
stage_summary,train,Bcc2,robust_z,,,,,True,q0.001,-15.447313631328683
stage_summary,train,Bcc2,robust_z,,,,,True,q0.01,-11.245028949216282
stage_summary,train,Bcc2,robust_z,,,,,True,q0.5,-3.008602133387661e-17
stage_summary,train,Bcc2,robust_z,,,,,True,q0.99,12.381113041599951
stage_summary,train,Bcc2,robust_z,,,,,True,q0.999,15.100009555635411
stage_summary,train,Bcc2,soft_clipped_z_tilde_float32,,,,,True,count,20971520
stage_summary,train,Bcc2,soft_clipped_z_tilde_float32,,,,,True,finite_count,20971520
stage_summary,train,Bcc2,soft_clipped_z_tilde_float32,,,,,True,nonfinite_fraction,0.0
stage_summary,train,Bcc2,soft_clipped_z_tilde_float32,,,,,True,min,-5.962828159332275
stage_summary,train,Bcc2,soft_clipped_z_tilde_float32,,,,,True,max,5.9670586585998535
