channel,decoder_derivative_maximum,decoder_derivative_median,derivative_over_train_q999,fixed_point_delta_ratio,h1_maximum,h1_minimum,h2_maximum,h2_minimum,index_or_step,input_maximum,input_minimum,inverse_clamp_limit,inverse_clamp_occupancy,inverse_clamp_policy,physical_absolute_maximum,roundtrip_1_relative_l2,roundtrip_2_increment_relative_l2,source,std_ratio_h1_over_input,std_ratio_h2_over_h1
Bcc2,0.011299691929848567,0.00031868927974964645,0.5802477644423928,0.0,14.630186080932617,-8.353370666503906,14.630186080932617,-8.353370666503906,23,14.630186080932617,-8.353370666503906,,0.0,no_softclip,0.04155547171831131,0.0,0.0,train_oracle,1.0,1.0
Bcc3,0.017911061043960477,0.0002735673532890513,0.727604679343017,0.0,154.04930114746094,-154.04937744140625,154.04930114746094,-154.04937744140625,23,154.04930114746094,-154.04937744140625,,0.0,no_softclip,0.6488466858863831,5.896638039503452e-18,0.0,train_oracle,1.0,1.0
rho,4.204005851063938,0.0019161799731551303,1.1304935134097878,0.0,2.548038959503174,-1.9871965646743774,2.548038959503174,-1.9871965646743774,23,2.548038959503174,-1.9871965646743774,5.9399999999999995,0.0,canonical,1.29399836063385,0.0,0.0,train_oracle,1.0,1.0
press,0.09708270783953407,0.00017725096669433146,1.7427965258645393,0.0,2.0543253421783447,-2.7547812461853027,2.0543253421783447,-2.7547812461853027,23,2.0543253421783447,-2.7547812461853027,5.9399999999999995,0.0,canonical,0.030762160196900368,0.0,0.0,train_oracle,1.0,1.0
vel1,0.5124639294976212,0.18579745194952824,1.3397496332340566,0.0,4.806210517883301,-1.0857198238372803,4.806210517883301,-1.0857198238372803,23,4.806210517883301,-1.0857198238372803,5.9399999999999995,0.0,canonical,1.4241366386413574,0.0,0.0,train_oracle,1.0,1.0
vel2,0.1077878318374774,0.002276069319131809,1.0631224389819236,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,23,5.999989986419678,-5.999989986419678,5.9399999999999995,0.03515625,canonical,0.03573155030608177,0.004049695204458028,0.0,train_oracle,0.9981753936596712,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,180.52389526367188,-0.783658504486084,180.52389526367188,-0.783658504486084,23,180.52389526367188,-0.783658504486084,,0.0,no_softclip,1.132562518119812,0.0,0.0,train_oracle,1.0,1.0
Bcc1,1.2305049920217954,0.028736931846735182,0.6463757516230922,0.0,1.5308374166488647,-1.5308372974395752,1.5308374166488647,-1.5308372974395752,24,1.5308374166488647,-1.5308372974395752,5.9399999999999995,0.0,canonical,0.3123406767845154,0.0,0.0,train_oracle,1.0,1.0
Bcc2,0.011012498024309605,0.00031790429323731717,0.5655001392252604,0.0,14.53322982788086,-7.958757400512695,14.53322982788086,-7.958757400512695,24,14.53322982788086,-7.958757400512695,,0.0,no_softclip,0.040473878383636475,0.0,0.0,train_oracle,1.0,1.0
Bcc3,0.018151356528361924,0.0002742714622600064,0.7373662517281686,0.0,154.53944396972656,-154.5395965576172,154.53944396972656,-154.5395965576172,24,154.53944396972656,-154.5395965576172,,0.0,no_softclip,0.6576858162879944,2.3092352967017078e-18,0.0,train_oracle,1.0,1.0
rho,4.2453383603300034,0.001799816009857277,1.1416081824358575,0.0,2.5508975982666016,-1.9871283769607544,2.5508975982666016,-1.9871283769607544,24,2.5508975982666016,-1.9871283769607544,5.9399999999999995,0.0,canonical,1.306075096130371,0.0,0.0,train_oracle,1.0,1.0
press,0.09594547183351984,0.0001817655367751775,1.7223812428087182,0.0,2.0507376194000244,-2.754756450653076,2.0507376194000244,-2.754756450653076,24,2.0507376194000244,-2.754756450653076,5.9399999999999995,0.0,canonical,0.03041589818894863,0.0,0.0,train_oracle,1.0,1.0
vel1,0.41602666569304037,0.18616848684734583,1.0876308374020411,0.0,4.484338283538818,-1.083821415901184,4.484338283538818,-1.083821415901184,24,4.484338283538818,-1.083821415901184,5.9399999999999995,0.0,canonical,1.2759641408920288,0.0,0.0,train_oracle,1.0,1.0
vel2,0.10992900628928726,0.002277268449395372,1.0842410621761087,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,24,5.999983787536621,-5.999983787536621,5.9399999999999995,0.03173828125,canonical,0.03573155030608177,0.003915814943831582,0.0,train_oracle,0.9982819015399708,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,182.19223022460938,-0.7644920349121094,182.19223022460938,-0.7644920349121094,24,182.19223022460938,-0.7644920349121094,,0.0,no_softclip,1.142988920211792,0.0,0.0,train_oracle,1.0,1.0
Bcc1,1.190796667485306,0.02943489535513942,0.6255172437061147,0.6454972243679029,1.522669792175293,-1.5226701498031616,1.522669792175293,-1.5226701498031616,25,1.522669792175293,-1.5226701498031616,5.9399999999999995,0.0,canonical,0.302453875541687,1.0796306796626143e-18,6.9689860706465e-19,train_oracle,1.0,1.0
Bcc2,0.01101268207806124,0.00031281505381031507,0.5655095905252239,0.0,14.533292770385742,-7.567984104156494,14.533292770385742,-7.567984104156494,25,14.533292770385742,-7.567984104156494,,0.0,no_softclip,0.04047457128763199,0.0,0.0,train_oracle,1.0,1.0
Bcc3,0.017649893888268604,0.0002747752999420934,0.7169952328057227,0.0,153.50848388671875,-153.50906372070312,153.50848388671875,-153.50906372070312,25,153.50848388671875,-153.50906372070312,,0.0,no_softclip,0.6392397880554199,6.178291105779356e-18,0.0,train_oracle,1.0,1.0
rho,4.22949952190166,0.0018005190806381012,1.137348981869175,0.0,2.5498056411743164,-1.9870237112045288,2.5498056411743164,-1.9870237112045288,25,2.5498056411743164,-1.9870237112045288,5.9399999999999995,0.0,canonical,1.3014479875564575,0.0,0.0,train_oracle,1.0,1.0
press,0.09396744375817269,0.00018299841506017427,1.6868723397868175,0.0,2.0443902015686035,-2.7546651363372803,2.0443902015686035,-2.7546651363372803,25,2.0443902015686035,-2.7546651363372803,5.9399999999999995,0.0,canonical,0.029813192784786224,0.0,0.0,train_oracle,1.0,1.0
vel1,0.4348765616786033,0.18622869309064025,1.1369106789275025,0.0,4.56049108505249,-1.2145649194717407,4.56049108505249,-1.2145649194717407,25,4.56049108505249,-1.2145649194717407,5.9399999999999995,0.0,canonical,1.308350920677185,0.0,0.0,train_oracle,1.0,1.0
vel2,0.111659168869893,0.002281595272876527,1.1013058331356198,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,25,5.999990940093994,-5.999990940093994,5.9399999999999995,0.032470703125,canonical,0.03573155030608177,0.0040555999155193,0.0,train_oracle,0.998163794224515,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,180.43331909179688,-0.8529512286186218,180.43331909179688,-0.8529512286186218,25,180.43331909179688,-0.8529512286186218,,0.0,no_softclip,1.131996512413025,0.0,0.0,train_oracle,1.0,1.0
Bcc1,1.1524336042181509,0.031209195028569087,0.6053653922185976,0.0,1.514509677886963,-1.5145072937011719,1.514509677886963,-1.5145072937011719,26,1.514509677886963,-1.5145072937011719,5.9399999999999995,0.0,canonical,0.29289382696151733,0.0,0.0,train_oracle,1.0,1.0
Bcc2,0.010452146911380009,0.0003155491489353774,0.5367256839039318,0.0,14.336552619934082,-7.308141231536865,14.336552619934082,-7.308141231536865,26,14.336552619934082,-7.308141231536865,,0.0,no_softclip,0.03836355730891228,0.0,0.0,train_oracle,1.0,1.0
Bcc3,0.01706240940572242,0.00027509148955197555,0.6931297310639289,0.0,152.26278686523438,-152.2638397216797,152.26278686523438,-152.2638397216797,26,152.26278686523438,-152.2638397216797,,0.0,no_softclip,0.6176295876502991,6.542239596195278e-18,0.0,train_oracle,1.0,1.0
rho,4.160326052112574,0.0017784000189532577,1.118747637897016,0.0,2.54498553276062,-1.986877202987671,2.54498553276062,-1.986877202987671,26,2.54498553276062,-1.986877202987671,5.9399999999999995,0.0,canonical,1.2812285423278809,0.0,0.0,train_oracle,1.0,1.0
press,0.09035515276906719,0.00018755614520299074,1.6220256917449178,0.0,2.0324296951293945,-2.7545166015625,2.0324296951293945,-2.7545166015625,26,2.0324296951293945,-2.7545166015625,5.9399999999999995,0.0,canonical,0.028711045160889626,0.0,0.0,train_oracle,1.0,1.0
vel1,0.37045965690493843,0.18606326451788602,0.968503656350919,0.0,4.260834693908691,-1.200687050819397,4.260834693908691,-1.200687050819397,26,4.260834693908691,-1.200687050819397,5.9399999999999995,0.0,canonical,1.1883130073547363,0.0,0.0,train_oracle,1.0,1.0
vel2,0.11174030488144991,0.0022881592065606797,1.1021060859380485,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,26,5.999988079071045,-5.999988079071045,5.9399999999999995,0.033203125,canonical,0.03573155030608177,0.0037632118488534366,0.0,train_oracle,0.9984106490289149,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,178.4410858154297,-1.5610445737838745,178.4410858154297,-1.5610445737838745,26,178.4410858154297,-1.5610445737838745,,0.0,no_softclip,1.1195459365844727,0.0,0.0,train_oracle,1.0,1.0
Bcc1,1.1060392683327076,0.03299288963619275,0.5809947688375944,0.0,1.5042600631713867,-1.5042587518692017,1.5042600631713867,-1.5042587518692017,27,1.5042600631713867,-1.5042587518692017,5.9399999999999995,0.0,canonical,0.281321257352829,0.0,0.0,train_oracle,1.0,1.0
Bcc2,0.009808300432944884,0.0003310411330362562,0.5036636781363909,0.0,14.097111701965332,-7.296421527862549,14.097111701965332,-7.296421527862549,27,14.097111701965332,-7.296421527862549,,0.0,no_softclip,0.03593878448009491,0.0,0.0,train_oracle,1.0,1.0
Bcc3,0.016228602658632355,0.0002746802537404049,0.6592578298202513,0.0,150.42042541503906,-150.4208526611328,150.42042541503906,-150.4208526611328,27,150.42042541503906,-150.4208526611328,,0.0,no_softclip,0.5869585275650024,5.01643059969858e-18,0.0,train_oracle,1.0,1.0
rho,4.066324160789694,0.0019161827436772485,1.0934697167538108,0.0,2.5382978916168213,-1.98378324508667,2.5382978916168213,-1.98378324508667,27,2.5382978916168213,-1.98378324508667,5.9399999999999995,0.0,canonical,1.2537213563919067,0.0,0.0,train_oracle,1.0,1.0
press,0.0870214093735427,0.00020314788316323437,1.5621794375855549,0.0,2.020939588546753,-2.7504489421844482,2.020939588546753,-2.7504489421844482,27,2.020939588546753,-2.7504489421844482,5.9399999999999995,0.0,canonical,0.02769213356077671,0.0,0.0,train_oracle,1.0,1.0
vel1,0.3845287240395388,0.18604653282764355,1.0052848353736148,0.0,4.3367767333984375,-1.1037174463272095,4.3367767333984375,-1.1037174463272095,27,4.3367767333984375,-1.1037174463272095,5.9399999999999995,0.0,canonical,1.2169724702835083,0.0,0.0,train_oracle,1.0,1.0
vel2,0.11242814642133522,0.0022734323629245335,1.1088903375836197,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,27,5.999982833862305,-5.999982833862305,5.9399999999999995,0.0302734375,canonical,0.03573155030608177,0.003639948191936764,0.0,train_oracle,0.9985273970446154,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,175.65328979492188,-2.0656347274780273,175.65328979492188,-2.0656347274780273,27,175.65328979492188,-2.0656347274780273,,0.0,no_softclip,1.102123498916626,0.0,0.0,train_oracle,1.0,1.0
Bcc1,0.9903433775192586,0.03418020052264472,0.5202205185345758,0.0,1.476645588874817,-1.4766453504562378,1.476645588874817,-1.4766453504562378,28,1.476645588874817,-1.4766453504562378,5.9399999999999995,0.0,canonical,0.25240617990493774,0.0,0.0,train_oracle,1.0,1.0
Bcc2,0.009940437988126308,0.00034083418181251587,0.5104490419736449,0.0,14.147509574890137,-7.4728617668151855,14.147509574890137,-7.4728617668151855,28,14.147509574890137,-7.4728617668151855,,0.0,no_softclip,0.036436423659324646,0.0,0.0,train_oracle,1.0,1.0
Bcc3,0.014355727907492576,0.0002744988428173548,0.5831756575018117,0.0,145.91004943847656,-145.91012573242188,145.91004943847656,-145.91012573242188,28,145.91004943847656,-145.91012573242188,,0.0,no_softclip,0.5180660486221313,5.968732186369171e-18,0.0,train_oracle,1.0,1.0
rho,4.0467171188615785,0.0019444697934767358,1.088197213693122,0.0,2.5368824005126953,-1.961558222770691,2.5368824005126953,-1.961558222770691,28,2.5368824005126953,-1.961558222770691,5.9399999999999995,0.0,canonical,1.2479794025421143,0.0,0.0,train_oracle,1.0,1.0
press,0.08685269432023551,0.0002007228501818871,1.5591507209859847,0.0,2.02034592628479,-2.7327916622161865,2.02034592628479,-2.7327916622161865,28,2.02034592628479,-2.7327916622161865,5.9399999999999995,0.0,canonical,0.02764052152633667,0.0,0.0,train_oracle,1.0,1.0
vel1,0.3617770818671264,0.18572478730238187,0.9458045431980394,0.0,4.2102766036987305,-1.0923216342926025,4.2102766036987305,-1.0923216342926025,28,4.2102766036987305,-1.0923216342926025,5.9399999999999995,0.0,canonical,1.1698049306869507,0.0,0.0,train_oracle,1.0,1.0
vel2,0.10496577258477288,0.0022750485147338155,1.035288179172241,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,28,5.9999895095825195,-5.999989986419678,5.9399999999999995,0.0283203125,canonical,0.03573155030608177,0.003517891966847831,0.0,train_oracle,0.9986338069612714,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,169.8367919921875,-2.4022226333618164,169.8367919921875,-2.4022226333618164,28,169.8367919921875,-2.4022226333618164,,0.0,no_softclip,1.0657731294631958,0.0,0.0,train_oracle,1.0,1.0
Bcc1,0.9154390226825504,0.0350517308701255,0.4808737796173538,0.0,1.4569414854049683,-1.4569414854049683,1.4569414854049683,-1.4569414854049683,29,1.4569414854049683,-1.4569414854049683,5.9399999999999995,0.0,canonical,0.23364022374153137,0.0,0.0,train_oracle,1.0,1.0
Bcc2,0.010087663400762626,0.0003485981441124086,0.5180091787527435,0.0,14.202878952026367,-7.532336711883545,14.202878952026367,-7.532336711883545,29,14.202878952026367,-7.532336711883545,,0.0,no_softclip,0.03699088469147682,0.0,0.0,train_oracle,1.0,1.0
Bcc3,0.013259061370550244,0.00027440557801851855,0.5386255494987348,0.0,142.98692321777344,-142.98695373535156,142.98692321777344,-142.98695373535156,29,142.98692321777344,-142.98695373535156,,0.0,no_softclip,0.47772592306137085,5.123897682850323e-18,0.0,train_oracle,1.0,1.0
rho,4.161679630033854,0.0019444696008967235,1.1191116267005792,0.0,2.5450806617736816,-1.8378809690475464,2.5450806617736816,-1.8378809690475464,29,2.5450806617736816,-1.8378809690475464,5.9399999999999995,0.0,canonical,1.281624436378479,0.0,0.0,train_oracle,1.0,1.0
press,0.08229337003003019,0.00018652292678432962,1.4773032456725297,0.0,2.0038299560546875,-2.5208487510681152,2.0038299560546875,-2.5208487510681152,29,2.0038299560546875,-2.5208487510681152,5.9399999999999995,0.0,canonical,0.026244068518280983,0.0,0.0,train_oracle,1.0,1.0
vel1,0.363900148084699,0.18557581939899737,0.9513549381089805,0.0,4.222918510437012,-1.088107705116272,4.222918510437012,-1.088107705116272,29,4.222918510437012,-1.088107705116272,5.9399999999999995,0.0,canonical,1.1743918657302856,0.0,0.0,train_oracle,1.0,1.0
vel2,0.11292265796380764,0.002265375112469029,1.1137677556388477,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,29,5.999997615814209,-5.999997615814209,5.9399999999999995,0.036376953125,canonical,0.03573155030608177,0.0042762378894218266,0.0,train_oracle,0.9980128569490156,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,166.5879364013672,-0.7394768595695496,166.5879364013672,-0.7394768595695496,29,166.5879364013672,-0.7394768595695496,,0.0,no_softclip,1.0454692840576172,0.0,0.0,train_oracle,1.0,1.0
Bcc1,0.8608731453567159,0.035115239336691334,0.4522107021019112,0.0,1.4415169954299927,-1.4415171146392822,1.4415169954299927,-1.4415171146392822,30,1.4415169954299927,-1.4415171146392822,5.9399999999999995,0.0,canonical,0.21994538605213165,0.0,0.0,train_oracle,1.0,1.0
Bcc2,0.00812011377265584,0.000347210830040818,0.41697401069451806,0.0,13.385757446289062,-8.775604248046875,13.385757446289062,-8.775604248046875,30,13.385757446289062,-8.775604248046875,,0.0,no_softclip,0.029580947011709213,0.0,0.0,train_oracle,1.0,1.0
Bcc3,0.01153579931435008,0.0002743501050671053,0.4686211241468206,0.0,137.86561584472656,-137.86561584472656,137.86561584472656,-137.86561584472656,30,137.86561584472656,-137.86561584472656,,0.0,no_softclip,0.41433683037757874,2.6737140635173144e-18,0.0,train_oracle,1.0,1.0
rho,4.255587293204844,0.0019161897269289547,1.144364209079219,0.0,2.5516018867492676,-1.8249434232711792,2.5516018867492676,-1.8249434232711792,30,2.5516018867492676,-1.8249434232711792,5.9399999999999995,0.0,canonical,1.3090686798095703,0.0,0.0,train_oracle,1.0,1.0
press,0.0815327404259125,0.00016649134394163567,1.463648675656651,0.0,2.0009818077087402,-2.418686866760254,2.0009818077087402,-2.418686866760254,30,2.0009818077087402,-2.418686866760254,5.9399999999999995,0.0,canonical,0.026010770350694656,0.0,0.0,train_oracle,1.0,1.0
vel1,0.35988684694462003,0.18552785487327197,0.9408628460396916,0.0,4.1988630294799805,-1.0785189867019653,4.1988630294799805,-1.0785189867019653,30,4.1988630294799805,-1.0785189867019653,5.9399999999999995,0.0,canonical,1.1656866073608398,0.0,0.0,train_oracle,1.0,1.0
vel2,0.11132193983481337,0.002259820901098087,1.0979797085800211,0.0,5.940000057220459,-5.940000057220459,5.940000057220459,-5.940000057220459,30,5.999964714050293,-5.999964714050293,5.9399999999999995,0.026611328125,canonical,0.03573155030608177,0.003469957732156247,0.0,train_oracle,0.9986601516317376,1.0
vel3,0.006249537981890898,0.006249537981890898,1.0,0.0,162.6400604248047,-0.7391456961631775,162.6400604248047,-0.7391456961631775,30,162.6400604248047,-0.7391456961631775,,0.0,no_softclip,1.0207968950271606,0.0,0.0,train_oracle,1.0,1.0
Bcc1,0.9335834352866565,0.034375202970776036,0.4904049139165073,0.0,1.461862325668335,-1.4618622064590454,1.461862325668335,-1.4618622064590454,31,1.461862325668335,-1.4618622064590454,5.9399999999999995,0.0,canonical,0.2381894439458847,0.0,0.0,train_oracle,1.0,1.0
Bcc2,0.009746262545475564,0.0003443038079882465,0.5004779854875752,0.0,14.07321548461914,-8.423869132995605,14.07321548461914,-8.423869132995605,31,14.07321548461914,-8.423869132995605,,0.0,no_softclip,0.035705141723155975,0.0,0.0,train_oracle,1.0,1.0
Bcc3,0.012269220638675417,0.0002744549376671119,0.49841504792382707,0.0,140.1328582763672,-140.13294982910156,140.1328582763672,-140.13294982910156,31,140.1328582763672,-140.13294982910156,,0.0,no_softclip,0.44131526350975037,1.6812362035753666e-18,0.0,train_oracle,1.0,1.0
rho,4.3225136873137755,0.001916185001845966,1.1623612949769244,0.0,2.556157350540161,-1.8654098510742188,2.556157350540161,-1.8654098510742188,31,2.556157350540161,-1.8654098510742188,5.9399999999999995,0.0,canonical,1.3286068439483643,0.0,0.0,train_oracle,1.0,1.0
press,0.08296714525526268,0.00015588669453670155,1.4893986347266717,0.0,2.0063300132751465,-2.2654430866241455,2.0063300132751465,-2.2654430866241455,31,2.0063300132751465,-2.2654430866241455,5.9399999999999995,0.0,canonical,0.02645064890384674,0.0,0.0,train_oracle,1.0,1.0
vel1,0.33640039151397894,0.18549912420373355,0.8794615097934193,0.0,4.043259143829346,-1.0785490274429321,4.043259143829346,-1.0785490274429321,31,4.043259143829346,-1.0785490274429321,5.9399999999999995,0.0,canonical,1.1115666627883911,0.0,0.0,train_oracle,1.0,1.0
