absolute_residual_error_mean,absolute_residual_error_median,channel,model,pair_count,region,residual_cosine_mean,residual_cosine_median,residual_l2_mean,residual_l2_median,state_l2_mean,state_l2_median
0.07294421223138256,0.06834312148102738,press,3D CNN/U-Net,42,middle,0.058287384984121365,0.04096590408372615,0.9988131254026014,1.001687678758815,0.17298513793503695,0.16971255021262127
0.04849807791533126,0.045666440163548,rho,3D CNN/U-Net,42,middle,0.21489109001292078,0.23418262652648814,0.9835707360307602,0.9812401955952877,0.13326525247750332,0.12554311546202204
0.12594262163062175,0.11836410090645105,vel1,3D CNN/U-Net,42,middle,0.09467584758617326,0.09866981722234497,0.9971149391254364,0.9953561646932658,0.09264375568898851,0.08882195267381604
0.40822733463880806,0.3826498780562546,vel2,3D CNN/U-Net,42,middle,0.3766471483009169,0.3625949192939395,1.046291376549484,0.9750144970539598,0.2219709708090178,0.2106641652831131
0.26339155484620125,0.2157840132300357,vel3,3D CNN/U-Net,42,middle,-0.006238593198223209,-0.000339656906972199,1.2100568447830018,1.1932843416582912,0.14862880683981738,0.1266902692239516
0.09931909063454462,0.09920749144252206,ALL,3D CNN/U-Net,42,outer,0.032431807712207356,0.030428754601649035,2.652664221895979,2.3830170735917457,0.12222076176716097,0.1167668361669974
0.01618523247629026,0.01567195105948439,Bcc1,3D CNN/U-Net,42,outer,0.00288834666333219,0.0011123989921323345,1.5391748491531656,1.5134443605435757,0.030267696520112186,0.029237104102723854
0.13015655168808807,0.1270963245776327,Bcc2,3D CNN/U-Net,42,outer,0.18545574572441673,0.1592922591731169,3.8406404824960174,3.305801904498372,0.6167525121337133,0.640393092196025
0.3234916478564463,0.31286745838881946,Bcc3,3D CNN/U-Net,42,outer,0.020956060663679214,0.02595270259082669,5.323181501774455,4.975154188957715,0.217726492649707,0.21946891458823997
0.025435203455964447,0.02335015728584173,press,3D CNN/U-Net,42,outer,-0.017698990510723312,-0.03458974376046426,1.028377842766625,1.0166687450737877,0.05897815750586093,0.04518219621836114
